"zcta","tot_pop","white","black","alaskan_native","asian","pacific_islan","other","mixed_race"
"02645",9730,9084,223,0,14,7,133,538
"02646",1715,1641,22,0,0,0,24,56
"02647",121,121,0,0,0,0,0,0
"02648",6833,6624,166,0,0,0,0,86
"02649",14204,12070,496,549,413,0,74,1204
"02650",865,856,9,0,0,0,0,0
"02651",23,23,0,0,0,0,0,0
"02652",710,710,0,0,0,0,0,0
"02653",5865,5592,118,0,79,0,40,72
"02655",3100,2743,44,24,46,0,95,296
"02657",2972,2639,58,0,69,0,108,196
"02659",992,970,22,0,0,0,0,0
"02660",6336,5610,110,76,58,8,149,650
"02663",106,106,0,0,0,0,0,0
"02664",8565,7723,118,0,184,0,209,662
"02666",366,326,38,0,0,0,1,2
"02667",3556,2977,93,0,21,0,36,858
"02668",2696,2560,58,0,0,0,0,156
"02669",112,112,0,0,0,0,0,0
"02670",1190,1168,19,0,0,0,0,6
"02671",940,899,13,0,14,0,14,0
"02672",261,220,0,0,0,0,41,0
"02673",8875,6930,978,45,154,0,457,622
"02675",6392,6201,50,0,124,0,0,34
"02702",4450,4374,2,0,36,0,12,52
"02703",45023,39115,1970,22,1813,49,1043,2022
"02713",37,37,0,0,0,0,0,0
"02715",3934,3557,118,0,0,42,64,306
"02717",4914,4541,66,9,137,0,10,302
"02718",6748,5809,346,18,122,0,124,658
"02719",16072,15029,120,0,225,23,521,308
"02720",30579,24651,1798,0,717,0,1627,3572
"02721",25826,19140,2161,62,931,0,1396,4272
"02723",15340,11302,900,9,274,0,1388,2934
"02724",17506,13567,935,81,501,0,1220,2404
"02725",2647,2480,127,0,0,0,10,60
"02726",15513,15102,8,0,139,0,4,520
"02738",5148,4295,83,0,79,0,148,1086
"02739",6374,6127,0,0,0,0,34,426
"02740",43444,25267,3852,98,1058,18,8488,9326
"02743",10589,9667,25,0,216,0,331,700
"02744",11695,6823,694,17,112,0,2720,2658
"02745",24836,19703,602,7,308,0,2496,3440
"02746",15283,7585,1222,5,59,0,5296,2232
"02747",23051,20443,956,6,530,0,258,1716
"02748",11212,10183,93,0,282,0,270,768
"02760",27615,24597,247,0,1351,0,284,2272
"02762",9227,8352,383,0,267,0,124,202
"02763",1666,1605,0,0,13,0,8,80
"02764",3911,3500,132,0,0,0,227,104
"02766",19874,18273,742,11,374,0,169,610
"02767",14626,13522,654,0,73,0,77,600
"02769",12285,11659,60,0,134,51,112,538
"02770",5461,5372,12,0,24,0,46,14
"02771",15613,14688,145,0,169,0,30,1162
"02777",16692,15884,39,52,321,0,60,672
"02779",6801,6562,5,0,0,0,81,306
"02780",50299,38931,3992,9,911,0,2434,8044
"02790",15879,15485,10,0,52,0,85,494
"02791",373,373,0,0,0,0,0,0
"02802",501,377,0,0,0,0,0,248
"02804",2005,2005,0,0,0,0,0,0
"02806",16106,14764,121,39,529,0,23,1260
"02807",871,816,6,0,5,0,8,72
"02808",2466,2440,26,0,0,0,0,0
"02809",22095,20637,397,22,433,0,205,802
"02812",1300,1242,18,0,0,0,0,80
"02813",7832,7492,2,59,89,0,2,376
"02814",8033,7782,3,5,28,0,33,364
"02815",150,150,0,0,0,0,0,0
"02816",32683,31279,154,15,247,0,424,1128
"02817",6297,5592,191,4,145,0,207,316
"02818",18790,16774,198,83,1047,0,206,964
"02822",6018,5573,16,48,120,67,150,88
"02825",5964,5157,17,0,8,0,0,1564
"02826",382,382,0,0,0,0,0,0
"02827",2194,2101,13,0,17,0,1,124
"02828",7528,7142,8,0,140,0,130,216
"02830",5624,5302,2,0,239,0,0,162
"02831",3725,3663,0,0,31,0,0,62
"02832",4713,4474,42,0,94,0,0,206
"02833",932,895,0,0,14,0,0,46
"02835",5494,5171,36,12,236,0,0,78
"02836",165,165,0,0,0,0,0,0
"02837",3496,3457,25,0,14,0,0,0
"02838",3521,3013,72,0,115,0,167,308
"02839",2100,1868,114,0,0,0,118,0
"02840",22976,18816,1770,367,389,94,518,2044
"02841",1792,1390,164,0,114,0,28,192
"02842",15931,12610,1215,25,448,71,443,2238
"02852",21653,19566,152,78,614,0,90,2306
"02857",7969,7750,10,0,97,0,13,198
"02858",613,425,0,0,0,0,0,376
"02859",7992,7468,32,0,128,0,135,458
"02860",47175,23881,10444,277,881,8,6287,10794
"02861",24764,19088,1911,58,639,30,1400,3276
"02863",19437,9482,1936,94,80,53,5903,3778
"02864",34936,30636,987,1,1311,0,845,2312
"02865",17876,15664,328,0,968,0,289,1254
"02871",17108,16240,256,0,136,0,50,852
"02872",204,204,0,0,0,0,0,0
"02873",130,130,0,0,0,0,0,0
"02874",6620,6371,61,0,151,0,0,74
"02875",439,439,0,0,0,0,0,0
"02876",577,537,17,0,0,0,0,46
"02878",15730,15293,157,15,158,0,14,186
"02879",20851,19352,259,512,276,0,182,540
"02881",7593,6423,373,30,432,7,111,434
"02882",14204,13297,174,0,344,0,238,302
"02885",10451,9996,70,0,9,0,135,482
"02886",29443,26078,567,95,1731,0,175,1594
"02888",17901,16117,491,85,312,13,294,1178
"02889",27531,25073,562,161,466,0,429,1680
"02891",21196,19605,372,13,485,0,436,570
"02892",5502,5170,41,7,0,0,4,560
"02893",29283,25470,767,42,871,0,929,2408
"02894",512,512,0,0,0,0,0,0
"02895",41616,29001,3714,337,2510,0,2178,7752
"02896",11901,11069,433,0,169,0,31,398
"02898",1137,1062,0,0,58,0,0,34
"02903",11443,7782,1158,110,1298,0,511,1168
"02904",29881,19586,4035,46,593,281,2742,5196
"02905",26020,14622,4920,76,944,0,3659,3598
"02906",28254,21057,1746,26,3425,0,825,2350
"02907",31277,11038,6243,640,1843,14,8532,5934
"02908",37792,23207,6197,85,1065,0,4544,5388
"02909",40286,18676,6158,334,1598,13,9394,8226
"02910",21746,16102,1354,208,1492,14,1506,2140
"02911",15627,12594,1371,16,552,0,696,796
"02912",1279,884,107,0,179,0,26,166
"02914",21720,16201,1969,14,920,52,943,3242
"02915",16423,14314,704,19,150,0,309,1854
"02916",9292,8658,227,0,94,0,69,488
"02917",14260,13071,285,13,417,0,92,764
"02919",29312,25810,721,2,760,0,399,3240
"02920",36695,27844,2760,246,2515,59,1792,2958
"02921",12463,10234,517,25,1363,14,133,354
"03031",11484,10983,40,0,254,0,27,360
"03032",5514,5268,32,0,0,0,0,428
"03033",5394,5222,39,0,26,0,0,214
"03034",4088,3818,28,0,14,0,47,362
"03036",5191,5086,19,1,71,0,0,28
"03037",4363,4249,30,0,30,0,26,56
"03038",33705,31694,432,23,355,0,484,1434
"03042",6989,6735,0,0,27,0,0,454
"03043",1574,1508,27,0,0,0,1,76
"03044",4695,4520,10,0,59,0,0,212
"03045",13766,13148,9,6,87,0,100,832
"03046",2846,2768,24,3,27,0,0,48
"03047",1828,1804,6,0,7,0,0,22
"03048",3564,3222,109,0,16,0,149,136
"03049",7973,7178,75,5,231,0,38,892
"03051",25543,24184,285,0,585,0,194,590
"03052",8560,8399,0,86,46,0,0,58
"03053",26028,24346,348,19,472,16,43,1568
"03054",26314,23780,177,0,1201,6,477,1346
"03055",15906,14183,247,10,353,0,85,2056
"03057",2662,2556,36,6,0,0,0,128
"03060",30092,24277,1521,42,1265,0,695,4584
"03062",28550,22392,827,13,3918,0,475,1850
"03063",16126,13451,507,41,1025,0,193,1818
"03064",14284,12659,292,11,592,5,199,1052
"03070",5781,5657,0,0,10,0,0,228
"03071",5373,5237,0,0,68,0,0,136
"03076",13991,13051,147,19,248,0,20,1012
"03077",10407,10238,0,0,23,0,66,160
"03079",29633,26901,200,64,1129,0,505,1668
"03082",1706,1598,14,0,0,0,0,188
"03084",1250,1196,1,0,2,0,0,102
"03086",3915,3626,0,0,59,0,18,424
"03087",14694,13457,119,0,539,0,9,1140
"03101",2834,2200,277,9,287,0,0,122
"03102",33951,27725,2798,138,1223,77,412,3156
"03103",36831,28829,2073,49,2583,26,623,5296
"03104",32776,28293,1310,50,1540,28,383,2344
"03106",14375,13049,306,78,530,0,67,690
"03109",10409,9119,212,0,358,0,167,1106
"03110",22710,20459,192,0,1230,0,79,1500
"03215",230,221,0,0,0,0,9,0
"03216",2494,2406,56,0,15,0,12,10
"03217",2237,1937,14,0,0,0,9,554
"03218",1070,1043,0,0,0,0,0,54
"03220",7566,7301,0,25,145,0,0,190
"03221",1922,1857,7,14,33,0,4,14
"03222",5895,5309,15,27,199,0,13,664
"03223",3382,3372,4,0,0,0,0,12
"03224",2402,2247,18,0,16,0,5,232
"03225",3573,3330,0,134,70,0,0,78
"03226",881,861,0,0,0,0,0,40
"03227",1126,1119,0,0,0,0,0,14
"03229",5746,5642,27,0,0,0,0,154
"03230",1445,1412,13,10,7,0,0,6
"03231",226,226,0,0,0,0,0,0
"03233",334,319,0,0,15,0,0,0
"03234",4767,4472,0,0,70,0,7,436
"03235",8793,8523,14,0,106,0,0,300
"03237",2082,1950,47,0,21,0,6,116
"03238",95,93,0,0,0,0,0,4
"03240",1293,1225,0,12,0,12,1,86
"03241",908,880,4,0,4,0,4,32
"03242",4966,4764,109,0,33,0,1,118
"03243",809,809,0,0,0,0,0,0
"03244",7589,7084,41,0,6,0,1,914
"03245",2093,1915,12,0,48,0,6,224
"03246",16573,15828,173,18,116,0,136,604
"03249",7213,6873,0,12,62,0,0,532
"03251",1270,1109,0,0,142,0,0,38
"03253",6410,6138,0,16,128,0,28,200
"03254",4149,4070,1,0,10,0,15,106
"03255",1852,1792,0,0,42,0,0,36
"03256",2450,2309,59,0,28,0,0,108
"03257",4179,4003,39,0,35,0,0,204
"03258",2689,2437,0,5,98,0,0,298
"03259",407,397,0,0,10,0,0,0
"03260",1012,953,0,0,23,0,0,72
"03261",4337,4134,62,22,20,0,18,162
"03262",1170,1034,0,37,4,0,0,190
"03263",4114,4090,0,0,9,0,0,30
"03264",7249,6740,108,0,163,0,12,452
"03266",2023,1906,1,0,12,2,63,78
"03268",1452,1446,0,0,0,0,0,12
"03269",2920,2778,25,0,38,7,0,144
"03273",357,298,11,0,0,0,0,96
"03275",11652,10874,243,1,45,9,0,960
"03276",8289,7840,90,40,82,0,0,474
"03278",2978,2829,56,0,10,0,0,166
"03279",639,633,0,0,0,0,0,12
"03280",1057,1022,0,0,0,0,6,58
"03281",9058,8824,16,0,20,0,85,226
"03282",1089,1062,7,2,18,0,0,0
"03284",996,989,0,0,0,0,0,14
"03285",2516,2457,19,13,27,0,0,0
"03287",1444,1381,0,0,7,0,0,112
"03290",5036,4823,17,0,52,0,0,288
"03291",92,92,0,0,0,0,0,0
"03293",156,103,0,0,53,0,0,0
"03301",33550,29345,969,320,1633,0,321,1924
"03303",15984,15100,339,50,195,0,36,528
"03304",7958,7667,14,0,106,0,35,272
"03307",5591,5557,0,0,0,0,0,68
"03431",24849,23159,401,96,363,17,125,1376
"03440",3036,2993,0,0,0,0,7,72
"03441",163,163,0,0,0,0,0,0
"03442",1684,1610,10,3,4,0,8,98
"03443",235,235,0,0,0,0,0,0
"03444",1553,1509,3,0,4,0,3,68
"03445",700,687,0,0,9,0,0,8
"03446",6375,5927,0,0,142,0,0,612
"03447",2324,2273,0,0,9,0,1,82
"03448",749,728,0,5,3,0,8,10
"03449",1715,1694,4,0,3,0,8,12
"03450",882,832,20,10,5,0,0,30
"03451",3905,3736,24,0,0,14,0,262
"03452",5275,4993,0,0,46,0,133,206
"03455",2524,2392,0,26,42,0,5,118
"03456",788,747,0,0,11,0,22,16
"03457",709,687,0,0,0,0,0,44
"03458",7111,6976,57,0,40,0,0,76
"03461",6100,5504,75,0,45,0,50,852
"03462",1388,1343,45,0,0,0,0,0
"03464",977,950,0,16,0,0,0,22
"03465",1734,1641,0,14,0,0,9,140
"03466",2002,1981,0,0,0,0,0,42
"03467",2023,1983,0,10,10,0,15,10
"03470",5138,5087,24,8,9,0,0,20
"03561",5920,5773,0,0,32,0,0,230
"03570",10025,9098,621,3,62,17,70,308
"03574",2591,2505,17,8,17,6,0,76
"03575",52,52,0,0,0,0,0,0
"03576",2718,2685,6,6,1,0,1,38
"03579",341,341,0,0,0,0,0,0
"03580",1419,1362,0,5,17,0,0,70
"03581",3190,3077,6,0,29,0,0,156
"03582",2077,1994,4,31,13,0,0,70
"03583",942,916,0,0,16,0,0,20
"03584",3570,3491,8,0,14,0,4,106
"03585",2556,2469,5,18,10,1,0,106
"03586",605,581,0,4,5,2,4,18
"03588",1535,1497,0,2,5,1,1,58
"03590",1173,1160,0,0,0,0,0,26
"03592",1147,1116,0,1,0,0,0,60
"03593",384,379,0,0,0,0,1,8
"03595",721,718,0,1,0,0,0,4
"03597",490,460,6,0,0,7,0,34
"03598",3173,3080,19,0,30,0,1,86
"03601",602,575,0,0,0,0,0,54
"03602",2277,2166,8,1,6,0,31,130
"03603",5357,5074,0,13,96,0,2,344
"03604",117,117,0,0,0,0,0,0
"03605",809,792,0,0,0,0,0,34
"03607",338,315,0,0,10,0,0,26
"03608",3314,3244,62,0,0,0,0,16
"03609",560,560,0,0,0,0,0,0
"03740",762,756,0,4,0,0,0,4
"03741",4115,3801,42,25,108,1,10,256
"03743",13659,13183,157,0,48,0,0,542
"03745",1480,1340,0,0,0,0,120,40
"03746",169,159,0,0,8,0,0,4
"03748",4769,4720,30,0,0,13,0,12
"03750",1059,929,0,0,120,6,0,8
"03751",638,638,0,0,0,0,0,0
"03752",964,933,0,0,0,0,0,62
"03753",2878,2854,0,24,0,0,0,0
"03754",50,50,0,0,0,0,0,0
"03755",10466,7999,502,65,1135,4,110,1302
"03765",576,570,0,0,0,0,0,12
"03766",9643,8876,217,0,269,0,39,484
"03768",1713,1613,8,0,26,0,0,132
"03770",460,448,12,0,0,0,0,0
"03771",939,935,0,0,0,0,0,8
"03773",7636,7184,57,71,56,0,24,488
"03774",1884,1805,7,0,0,0,0,144
"03777",1372,1079,68,0,190,0,31,8
"03779",817,794,0,2,19,0,0,4
"03780",586,521,8,0,50,0,0,14
"03781",2305,2202,0,0,84,0,0,38
"03782",3013,2973,9,0,31,0,0,0
"03784",4126,3394,89,6,517,0,38,164
"03785",2300,2197,10,40,0,0,0,106
"03801",22424,20094,438,0,1096,2,219,1150
"03809",3830,3744,0,0,0,0,0,172
"03810",1501,1483,16,0,0,0,2,0
"03811",7014,6823,0,0,63,0,53,150
"03812",485,480,4,0,1,0,0,0
"03813",3044,2889,0,127,7,0,0,42
"03814",2201,2189,0,0,0,0,0,24
"03816",1206,1179,0,0,0,0,11,32
"03817",976,900,0,0,17,0,0,118
"03818",4127,4032,1,0,7,0,33,108
"03819",4520,4457,10,0,17,0,0,72
"03820",32046,29076,337,7,1450,0,180,1992
"03823",2121,1985,1,4,53,0,4,148
"03824",16476,15006,94,0,754,0,23,1198
"03825",9293,8786,0,0,159,0,0,696
"03826",1952,1925,0,0,0,0,0,54
"03827",3065,3011,0,1,18,0,0,70
"03830",1567,1566,0,0,0,0,1,0
"03832",291,289,0,0,2,0,0,0
"03833",21901,20455,206,0,774,0,110,712
"03835",6952,6616,138,0,63,0,0,270
"03836",1304,1250,0,0,13,0,0,82
"03837",1736,1719,13,0,0,0,0,8
"03838",1191,1156,0,0,0,0,0,70
"03839",4022,3829,2,0,29,0,1,322
"03840",4038,3635,120,0,148,0,44,182
"03841",6798,6525,32,0,101,0,10,260
"03842",15787,15191,81,35,153,36,14,554
"03844",2222,2180,5,0,20,0,0,34
"03845",1213,1213,0,0,0,0,0,0
"03846",979,968,0,0,0,0,11,0
"03847",376,320,0,0,56,0,0,0
"03848",6330,6005,1,0,42,0,0,564
"03849",1701,1656,2,0,18,0,0,50
"03850",198,198,0,0,0,0,0,0
"03851",4230,4154,0,0,7,0,1,136
"03852",416,416,0,0,0,0,0,0
"03853",673,673,0,0,0,0,0,0
"03854",863,863,0,0,0,0,0,0
"03855",2801,2695,0,52,0,0,0,108
"03856",1984,1913,12,0,20,0,0,78
"03857",9161,8509,152,0,245,0,1,508
"03858",4930,4681,0,0,47,0,193,18
"03860",4061,3951,0,0,21,0,0,178
"03861",4524,3769,4,0,536,0,0,430
"03862",4497,4156,100,0,169,0,1,142
"03864",2080,1665,231,0,5,0,0,358
"03865",7724,7285,21,0,0,0,48,740
"03867",21739,20292,129,0,269,109,203,1474
"03868",5544,5213,87,9,180,0,0,110
"03869",2527,2452,4,0,0,0,0,142
"03870",5299,5195,0,0,51,0,0,106
"03871",179,179,0,0,0,0,0,0
"03872",3875,3871,0,0,0,0,0,8
"03873",6328,6158,33,0,0,0,30,214
"03874",8982,8293,194,0,76,0,0,838
"03875",832,813,0,0,19,0,0,0
"03878",12085,10098,452,13,794,0,22,1412
"03882",1647,1565,14,0,8,0,4,112
"03883",282,282,0,0,0,0,0,0
"03884",4023,3655,30,0,264,0,0,148
"03885",7430,6944,2,0,400,0,0,168
"03886",1718,1661,0,0,19,0,0,76
"03887",1779,1655,39,0,8,0,26,102
"03890",64,64,0,0,0,0,0,0
"03894",6289,6003,0,0,147,0,2,274
"03901",7930,7794,0,0,23,11,25,154
"03902",1928,1928,0,0,0,0,0,0
"03903",6767,6456,99,0,30,0,31,302
"03904",8068,7143,300,105,241,11,76,384
"03905",1717,1717,0,0,0,0,0,0
"03906",4589,4453,28,0,11,0,22,150
"03907",1137,1079,0,5,8,0,0,90
"03908",7531,6926,108,177,118,0,12,380
"03909",10727,10575,0,0,47,0,9,192
"03910",418,417,0,0,0,0,0,2
"03911",61,61,0,0,0,0,0,0
"04001",2574,2574,0,0,0,0,0,0
"04002",7596,7490,28,12,21,0,7,76
"04003",214,214,0,0,0,0,0,0
"04005",23464,21368,540,15,623,5,56,1714
"04006",141,141,0,0,0,0,0,0
"04008",2780,2667,45,33,6,0,0,58
"04009",5335,5161,49,0,6,0,0,238
"04010",1691,1645,0,0,1,0,0,90
"04011",20565,18890,386,24,430,0,92,1486
"04015",3838,3446,7,0,0,0,0,770
"04017",515,456,0,0,34,0,0,50
"04019",42,42,0,0,0,0,0,0
"04020",1401,1209,0,0,2,0,0,380
"04021",6612,6118,27,63,120,0,41,486
"04022",1017,1003,0,0,11,3,0,0
"04024",580,575,0,0,0,0,0,10
"04027",6324,6133,0,0,27,0,0,328
"04029",1830,1786,3,6,0,0,0,70
"04030",2183,2177,0,0,0,0,0,12
"04032",8517,7860,29,0,189,0,0,878
"04037",3850,3621,18,0,28,0,1,364
"04038",17723,16451,153,64,269,0,93,1386
"04039",7596,7112,60,0,83,0,0,682
"04040",3348,3148,9,72,52,0,0,134
"04041",1886,1601,0,26,0,0,9,500
"04042",4685,4558,14,0,10,0,2,202
"04043",11536,11050,6,20,334,0,43,166
"04046",7965,7865,4,46,37,0,1,24
"04047",1733,1713,0,0,0,0,0,40
"04048",3074,2903,70,0,13,0,12,152
"04049",3807,3602,17,1,0,0,12,350
"04050",282,248,0,0,15,0,0,38
"04051",1246,1217,0,0,0,0,4,50
"04055",3925,3680,1,6,0,0,0,476
"04056",249,249,0,0,0,0,0,0
"04057",92,32,0,0,0,0,0,120
"04061",3025,2887,51,0,1,0,43,86
"04062",18821,17505,253,16,268,0,21,1516
"04063",431,416,0,0,0,0,0,30
"04064",8521,7624,34,553,42,0,21,494
"04066",678,664,0,0,5,0,9,0
"04068",1329,1219,1,0,11,0,0,196
"04069",1549,1401,0,0,3,1,0,288
"04071",5211,4620,11,18,100,0,461,2
"04072",19716,18332,140,23,212,0,46,1926
"04073",16623,15863,135,10,288,0,30,594
"04074",20376,18843,104,140,677,0,2,1220
"04076",2772,2746,8,0,4,0,14,0
"04079",4022,3970,0,7,12,0,0,66
"04083",4529,4367,7,28,52,0,0,150
"04084",7231,7013,73,0,29,0,2,228
"04085",2888,2887,0,0,0,0,0,2
"04086",8888,8352,67,8,157,0,0,608
"04087",2692,2636,0,0,0,0,0,112
"04088",1311,1297,5,0,9,0,0,0
"04090",10530,9982,228,1,188,0,0,262
"04091",810,785,0,0,0,0,0,50
"04092",18935,17127,877,55,289,0,210,754
"04093",8289,7316,55,0,24,0,0,1788
"04095",1341,1335,0,0,6,0,0,0
"04096",8567,8014,57,79,244,0,104,138
"04097",3839,3651,27,0,49,0,28,168
"04101",18179,13938,2810,66,535,0,173,1314
"04102",16968,14660,913,76,677,9,179,908
"04103",30628,26274,2019,68,1359,18,26,1728
"04105",11968,11113,0,0,328,0,0,1054
"04106",25938,23041,1313,139,631,0,172,1284
"04107",9226,8881,0,0,192,0,0,306
"04108",809,791,0,0,0,0,2,32
"04109",80,80,0,0,0,0,0,0
"04110",1532,1481,0,0,0,0,0,102
"04210",23184,20945,291,49,329,0,178,2784
"04216",435,429,0,0,0,0,0,12
"04217",3425,3242,2,3,13,0,104,122
"04219",1328,1306,0,0,0,0,0,44
"04220",3292,3108,59,1,0,0,11,226
"04221",1008,933,0,5,42,0,0,56
"04222",3983,3944,0,0,0,0,0,78
"04224",2583,2439,7,1,57,0,0,158
"04226",194,194,0,0,0,0,0,0
"04227",83,67,0,0,0,0,0,32
"04228",0,0,0,0,0,0,0,0
"04231",191,187,0,0,0,0,2,4
"04234",61,61,0,0,0,0,0,0
"04236",4340,4130,3,0,11,0,0,392
"04237",259,222,0,0,0,0,0,74
"04238",1600,1554,6,0,8,0,0,64
"04239",4612,4313,0,0,109,0,0,380
"04240",36158,30738,2166,82,487,0,41,5288
"04250",4193,3993,8,0,0,0,12,360
"04252",4750,4494,1,0,10,0,80,330
"04253",2048,1936,6,0,0,0,0,212
"04254",3176,3071,4,0,0,0,0,202
"04255",667,629,36,0,0,0,0,4
"04256",2980,2785,35,12,34,0,0,228
"04257",2632,2557,0,0,0,0,0,150
"04258",2667,2564,2,3,6,0,0,184
"04259",3455,3298,11,18,19,0,0,218
"04260",5795,5613,11,0,78,0,0,186
"04261",318,310,0,2,0,0,2,8
"04263",2332,2262,4,22,4,0,7,66
"04265",795,763,0,0,0,0,0,64
"04267",46,29,0,0,0,0,0,34
"04268",4970,4796,26,0,0,0,30,236
"04270",6220,6116,3,5,0,0,0,192
"04271",0,0,0,0,0,0,0,0
"04274",5624,5526,0,0,0,0,32,132
"04275",527,480,0,0,0,0,0,94
"04276",5733,5549,15,20,94,0,0,110
"04280",6702,6270,38,9,8,0,29,696
"04281",5133,4947,0,0,0,0,0,372
"04282",5821,5449,1,0,95,0,0,552
"04284",954,944,0,0,4,0,0,12
"04285",428,423,0,0,0,0,0,10
"04286",0,0,0,0,0,0,0,0
"04287",3423,3299,13,0,0,0,12,198
"04289",2206,2159,5,6,0,0,0,72
"04290",1524,1489,0,0,25,0,0,20
"04292",1085,1039,0,27,0,0,0,38
"04294",3943,3890,8,17,0,0,19,18
"04330",25803,24309,358,196,308,0,58,1148
"04342",1882,1861,0,3,3,0,6,18
"04343",0,0,0,0,0,0,0,0
"04344",2905,2829,0,0,0,0,0,152
"04345",11534,11280,77,33,38,0,16,180
"04346",1711,1682,11,9,0,0,0,18
"04347",2444,2372,12,6,54,0,0,0
"04348",3097,2844,30,1,32,0,0,380
"04349",1111,1061,8,0,5,0,4,66
"04350",3611,3520,2,9,46,0,0,68
"04351",2538,2512,0,0,3,0,0,46
"04352",1555,1535,0,0,0,0,0,40
"04353",2165,2055,9,0,35,0,0,132
"04354",1446,1432,0,4,9,0,0,2
"04355",2571,2489,10,28,0,0,0,88
"04357",3448,3268,0,35,0,0,13,264
"04358",3917,3821,47,0,23,0,0,52
"04359",267,258,0,0,0,0,0,18
"04360",509,474,0,0,5,0,2,56
"04363",2586,2398,9,24,0,0,5,300
"04364",5974,5532,196,48,12,0,0,372
"04401",44008,40383,620,805,526,0,436,2476
"04406",734,718,1,0,0,0,0,30
"04408",164,162,0,2,0,0,0,0
"04410",1213,1155,0,22,0,0,14,44
"04411",1791,1551,0,93,3,0,0,288
"04412",9026,8778,61,31,3,0,0,306
"04413",145,117,0,28,0,0,0,0
"04414",1270,1236,0,0,0,0,8,52
"04415",369,341,0,0,0,0,0,56
"04416",5525,5411,43,26,0,0,16,58
"04417",385,382,0,0,0,0,0,6
"04418",1752,1638,0,11,5,0,41,114
"04419",2828,2740,0,0,0,0,6,164
"04421",1189,1091,14,0,3,0,1,160
"04422",1348,1272,32,19,7,0,0,36
"04424",917,875,0,0,0,0,0,84
"04426",4501,4168,8,0,68,0,137,240
"04427",2808,2721,6,0,0,0,0,162
"04428",3525,3327,13,7,2,0,19,314
"04429",4615,4464,0,12,16,0,4,238
"04430",1695,1671,0,0,15,0,0,18
"04431",35,35,0,0,0,0,0,0
"04434",1141,1122,0,15,0,0,0,8
"04435",1223,1113,0,106,0,0,0,8
"04438",1211,1140,0,8,11,0,0,104
"04441",1683,1654,0,0,0,0,16,26
"04442",89,89,0,0,0,0,0,0
"04443",2026,1918,0,2,37,0,0,138
"04444",8994,8785,75,6,13,0,0,230
"04448",1474,1438,0,36,0,0,0,0
"04449",1202,1150,0,28,3,0,8,26
"04450",1441,1380,5,0,0,0,0,112
"04451",221,219,0,0,2,0,0,0
"04453",781,764,0,0,0,0,0,34
"04454",21,21,0,0,0,0,0,0
"04455",752,727,6,0,0,0,0,38
"04456",2954,2829,0,11,15,5,0,188
"04457",5755,5629,66,0,0,0,0,120
"04459",794,744,5,0,0,0,0,90
"04460",1417,1401,9,0,0,0,0,14
"04461",2991,2830,0,60,101,0,0,0
"04462",4597,4487,0,17,0,0,0,186
"04463",3207,3021,101,0,17,0,0,136
"04464",512,507,5,0,0,0,0,0
"04468",9199,8138,11,654,44,0,1,702
"04469",2510,2229,112,11,120,0,5,66
"04471",566,533,2,0,5,0,0,52
"04472",2042,2017,20,0,0,0,0,10
"04473",8241,7266,192,1,284,0,55,886
"04474",3674,3591,11,0,0,0,0,144
"04475",584,563,0,7,0,0,0,28
"04476",1018,966,0,11,13,0,0,56
"04478",310,310,0,0,0,0,0,0
"04479",1507,1483,0,0,0,0,0,48
"04481",517,460,0,42,8,0,0,14
"04485",158,155,0,0,0,0,0,6
"04487",875,829,2,8,0,0,0,72
"04488",1360,1347,6,0,0,0,7,0
"04489",343,327,0,0,0,0,0,32
"04490",228,211,0,11,0,0,0,12
"04491",166,154,6,0,6,0,0,0
"04492",91,91,0,0,0,0,0,0
"04493",1888,1831,0,20,1,0,0,72
"04495",361,315,3,12,4,0,0,54
"04496",3985,3884,16,0,12,0,2,142
"04497",326,298,0,1,0,0,0,54
