"","Year","LocationName","Geolocation","TotalPopulation","OBESITY","DEPRESSION","CANCER","CHOLSCREEN","CHD"
"12660",2019,42032,"POINT (-89.106404 36.7656229)",192,42.8,26.7,7.5,89.7,8.8
"12661",2019,42442,"POINT (-87.49558383 37.16370134)",3504,36.1,26.8,7.6,89,8.4
"12662",2019,43005,"POINT (-82.2758 40.27887283)",174,36.4,23.6,6.7,85.6,6.2
"12663",2019,42337,"POINT (-87.06363125 37.22399762)",2026,43.2,26.2,7.8,89,9.6
"12664",2019,43215,"POINT (-83.01280226 39.96634937)",12790,31.3,20.2,4.8,85.1,4.2
"12665",2019,42328,"POINT (-87.04225189 37.41856483)",1389,35.9,27,7.8,88.9,8.9
"12666",2019,42758,"POINT (-85.197895 37.37451218)",139,36.5,27.7,6.8,87.2,6.9
"12667",2019,43109,"POINT (-82.83539 39.90810811)",118,37.6,23.8,7.4,89.1,7.1
"12668",2019,41822,"POINT (-82.99697275 37.32021685)",2553,37.1,29.3,7.9,88.1,9.7
"12669",2019,41622,"POINT (-82.81695353 37.52269026)",228,41.8,30.2,8.4,89.1,11.3
"12670",2019,42056,"POINT (-88.98609122 37.11167808)",1982,39.1,25.8,9,91.2,9
"12671",2019,42501,"POINT (-84.45081426 37.06179033)",17592,38.3,27.8,8.6,88.9,10.2
"12672",2019,43204,"POINT (-83.08159366 39.96132222)",42104,38.6,24.3,6.1,83.7,6.9
"12673",2019,42058,"POINT (-88.4839615 37.04516867)",2336,37.7,27.6,7.6,89.6,7.7
"12674",2019,43107,"POINT (-82.40956844 39.69087792)",3153,39.9,24.7,7.7,88.5,7.3
"12675",2019,42259,"POINT (-86.18396034 37.27282532)",1281,36.2,25.6,7.3,87.6,7.9
"12676",2019,41653,"POINT (-82.76183427 37.66360057)",11451,39.7,29.8,7.6,87.9,9.5
"12677",2019,41774,"POINT (-83.14047913 37.15854908)",2659,41,28.5,7.8,88.7,9.1
"12678",2019,42721,"POINT (-86.49686878 37.42147306)",3982,41.7,28.2,7.9,87.9,10.1
"12679",2019,42528,"POINT (-85.01406299 37.18414482)",1524,39.7,28.8,7.7,87.4,10.6
"12680",2019,41721,"POINT (-83.4942031 37.30928664)",788,42.7,29.6,6.9,85.9,9.6
"12681",2019,43068,"POINT (-82.7849995 39.95634398)",51836,37,21.5,6.5,88.4,5.5
"12682",2019,41055,"POINT (-83.8568885 38.50237047)",1813,39.4,25.3,7.8,90.4,7.7
"12683",2019,41817,"POINT (-82.923264 37.34746757)",251,37,28.8,8.1,88.9,9.6
"12684",2019,43154,"POINT (-82.82878352 39.60076268)",3150,39.2,24.3,6.8,88.2,5.9
"12685",2019,41563,"POINT (-82.53231837 37.2312407)",445,44.9,30,7.2,87.5,10
"12686",2019,41713,"POINT (-83.2764354 37.21938778)",51,43.2,27.9,8.4,91.9,9.8
"12687",2019,41224,"POINT (-82.60498375 37.73388378)",6414,40.8,25.3,6.1,87,7.1
"12688",2019,42085,"POINT (-88.83030325 36.57725701)",918,38.8,27.2,8,89.7,9
"12689",2019,43050,"POINT (-82.4955589 40.37229798)",29050,36.8,22.3,8,87.7,7.6
"12690",2019,42204,"POINT (-87.07258613 36.69481454)",657,41.6,27.8,7.6,88.1,10.6
"12691",2019,42079,"POINT (-88.5762245 36.5386635)",1426,37,26.8,8.1,90.4,8.2
"12692",2019,42223,"POINT (-87.46287363 36.62826946)",19837,31.4,24.1,1.7,78.2,1.5
"12693",2019,42410,"POINT (-87.5119325 37.26748945)",1460,40.6,26.4,7.3,88.6,9.1
"12694",2019,42122,"POINT (-86.3496805 36.84866232)",4368,33,24.3,7.2,92.2,6
"12695",2019,41098,"POINT (-85.00070131 38.59177625)",2037,39.1,27.7,8,89.2,9.6
"12696",2019,42064,"POINT (-88.09405471 37.35410474)",8421,37.4,26.7,8.4,89.8,9.4
"12697",2019,41812,"POINT (-82.74447649 37.24725442)",230,44,30.1,8.6,86.3,12.9
"12698",2019,42151,"POINT (-85.55840671 36.64817434)",275,39.6,28,8.4,89.1,10.8
"12699",2019,41166,"POINT (-83.09221068 38.63739864)",919,40.1,26.7,7.5,88.9,8.7
"12700",2019,41606,"POINT (-82.73555901 37.34861812)",656,40.8,30.3,8.3,88.2,10.9
"12701",2019,42566,"POINT (-84.77973844 37.28538504)",660,37.9,27.8,8.4,89,10.4
"12702",2019,43070,"POINT (-83.95794459 40.21577785)",133,38,21.9,7.9,87.7,7.2
"12703",2019,43105,"POINT (-82.6162203 39.86344638)",8147,39.4,24.2,7.5,89.2,6.7
"12704",2019,41714,"POINT (-83.51803847 37.15779846)",418,41.3,29.8,8.2,87.5,10.9
"12705",2019,41254,"POINT (-82.72132739 37.88953861)",571,41.9,29.9,7.6,88.9,9.7
"12706",2019,41051,"POINT (-84.54502904 38.93400236)",26796,33.6,25,6,89.8,4.6
"12707",2019,43119,"POINT (-83.20073507 39.93569295)",27698,35.1,23.2,5.5,86,4.5
"12708",2019,43010,"POINT (-83.62259293 39.99996287)",272,40.6,23.9,7,88.2,7.3
"12709",2019,41764,"POINT (-83.25530446 37.12686742)",741,40.6,29.3,7.5,87.4,9.7
"12710",2019,43008,"POINT (-82.48134069 39.93386962)",2479,39.1,24.4,6.9,86.5,7.7
"12711",2019,42127,"POINT (-85.92897704 37.12128078)",6199,39.9,28.3,7.7,88.7,9.4
"12712",2019,43137,"POINT (-82.98504048 39.80805394)",2388,37.8,23.6,7.4,87.9,6.7
"12713",2019,41046,"POINT (-84.80178603 38.71965641)",1414,38.3,27.7,7,88.4,7.6
"12714",2019,41086,"POINT (-84.8612495 38.6594474)",2771,38.4,27.7,6.9,88.8,7.7
"12715",2019,41601,"POINT (-82.72245405 37.60742168)",755,40.7,29.7,8.8,88.6,11.7
"12716",2019,41390,"POINT (-83.38043225 37.40961443)",52,45.9,29.7,5.8,85.8,9.3
"12717",2019,42455,"POINT (-87.588553 37.59199315)",3376,40,25.9,7.9,88.9,8.8
"12718",2019,41522,"POINT (-82.40909445 37.31088722)",5352,44.8,29.7,8.3,87.8,11.6
"12719",2019,41562,"POINT (-82.47760307 37.38470046)",2807,41.7,29.1,7.2,88.2,8
"12720",2019,42746,"POINT (-85.73360926 37.21187175)",1892,39,27.1,7.5,88.8,8.5
"12721",2019,41517,"POINT (-82.58018501 37.19508367)",109,45.1,29.6,7.7,89.1,10.6
"12722",2019,42156,"POINT (-86.05231728 36.85164584)",254,38.8,27.4,8,90.8,9.2
"12723",2019,43212,"POINT (-83.04169422 39.987007)",18551,27.4,20.5,5.3,86.8,3.2
"12724",2019,43112,"POINT (-82.70358526 39.79670123)",4617,36.9,22.8,8,91,6.2
"12725",2019,41519,"POINT (-82.32156693 37.58404452)",1108,42.9,29.3,7.6,88,9.2
"12726",2019,41749,"POINT (-83.4140465 37.21267408)",3556,41.4,29.2,7.9,87.2,10.7
"12727",2019,42285,"POINT (-86.29784934 37.26405595)",375,39.8,27.8,8,88.4,9.6
"12728",2019,43146,"POINT (-83.14168768 39.7743273)",12369,39.6,21.5,5.8,85,5.5
"12729",2019,41271,"POINT (-82.7235838 37.82245004)",237,40,28.7,8.5,90.2,9.9
"12730",2019,42343,"POINT (-86.69751633 37.63277932)",1782,34.9,25.9,8.7,90.4,9.2
"12731",2019,41824,"POINT (-82.896144 37.20024851)",1072,43.3,29.6,7.2,87.1,9.4
"12732",2019,41074,"POINT (-84.4741795 39.11289873)",5338,39,27.9,6.4,87.4,6.7
"12733",2019,41143,"POINT (-82.97237464 38.33255506)",14535,41.4,27.8,7.7,88.2,8.8
"12734",2019,42031,"POINT (-88.99123529 36.68753911)",3418,40.2,25.6,9.1,90.4,10.7
"12735",2019,42327,"POINT (-87.30169552 37.58747487)",4037,38.7,26.8,8.4,90.2,9
"12736",2019,41555,"POINT (-82.25848611 37.53803498)",915,42.6,29.3,7.8,88.1,9.6
"12737",2019,42602,"POINT (-85.13316097 36.73159241)",10216,41.8,29,8.2,88.2,11.1
"12738",2019,41085,"POINT (-84.39288862 39.03569822)",724,36.8,25.9,6.4,89.3,6.4
"12739",2019,42361,"POINT (-86.68443611 37.52069589)",492,37,26.4,8.5,90.2,9.7
"12740",2019,42378,"POINT (-86.86895006 37.65605542)",3339,35.5,25.8,7.3,89.7,7
"12741",2019,41501,"POINT (-82.51726613 37.51610642)",23298,41,28.4,7.5,88.1,8.4
"12742",2019,42762,"POINT (-86.3997215 37.44702482)",422,41.2,27.2,7.8,88.7,9.6
"12743",2019,41076,"POINT (-84.43627831 39.0179747)",16468,34.8,25,7.7,90.4,6.8
"12744",2019,41729,"POINT (-83.2158795 37.26513702)",230,40.3,27.6,7.4,88.3,8.4
"12745",2019,43125,"POINT (-82.88447434 39.83665089)",12161,36.1,22.2,7.6,88.4,6.6
"12746",2019,43016,"POINT (-83.1690184 40.09153238)",31306,28.5,18.9,5.6,89.4,3.5
"12747",2019,42262,"POINT (-87.44876148 36.68160281)",8396,34,24.8,2.9,81.5,3.2
"12748",2019,42240,"POINT (-87.46233794 36.87885321)",42479,38.1,23.1,7.3,89.4,8.5
"12749",2019,42431,"POINT (-87.47886347 37.32839573)",26916,36.6,25.5,8,89.7,8.7
"12750",2019,43228,"POINT (-83.1259641 39.96475143)",50737,37.8,23.5,5.8,83.7,6.2
"12751",2019,41543,"POINT (-82.28549401 37.54790027)",543,42.9,28.8,8.3,89,10.4
"12752",2019,41548,"POINT (-82.27270966 37.38148404)",862,42.6,29.1,7.9,88.2,9.6
"12753",2019,41557,"POINT (-82.42661998 37.49772461)",1716,42.2,28.9,7.4,88.6,8.4
"12754",2019,41819,"POINT (-83.07943728 36.98922084)",392,45.2,28.3,8.2,89,11.6
"12755",2019,41649,"POINT (-82.78202508 37.57091822)",2631,41.5,30.6,8.1,88.4,10.6
"12756",2019,43201,"POINT (-83.00045682 39.9913329)",35495,30.8,25.3,2,70.1,2.5
"12757",2019,43332,"POINT (-83.37784984 40.58669015)",2323,36.3,23.2,7.5,87.7,7.2
"12758",2019,41858,"POINT (-82.85840695 37.13441931)",8064,42.7,28.7,7.8,87.8,10.2
"12759",2019,43103,"POINT (-82.88923125 39.72211786)",10697,38.7,23.7,6.9,87.8,5.9
"12760",2019,42437,"POINT (-87.93655753 37.66393337)",8324,35.9,25.5,6.6,86.7,7.6
"12761",2019,42211,"POINT (-87.83548376 36.82155015)",13422,39.5,25.6,8.7,91.8,8.8
"12762",2019,41073,"POINT (-84.47946816 39.10217199)",5955,36.3,25.2,7,90.2,6.3
"12763",2019,43158,"POINT (-82.35069275 39.44680105)",268,36.8,23.3,7.3,87.5,6.9
"12764",2019,41385,"POINT (-83.35028061 37.65276696)",470,39.8,27.3,8.1,91,8.7
"12765",2019,43056,"POINT (-82.3351383 40.01137592)",17439,35.6,22,7.9,88.9,7.3
"12766",2019,41063,"POINT (-84.49770541 38.84795067)",3378,37,25.9,7.3,90,7.1
"12767",2019,42404,"POINT (-87.8246775 37.50671971)",2569,41.7,27.5,7.9,88.5,9.8
"12768",2019,41861,"POINT (-82.82190131 37.40575739)",108,40.2,29.7,7.9,89.4,11
"12769",2019,41725,"POINT (-83.03506176 37.33914355)",174,40.4,31.6,7.1,86.4,10.5
"12770",2019,42647,"POINT (-84.61064869 36.69211886)",4086,43,29.1,7.9,87.1,11.5
"12771",2019,41365,"POINT (-83.63143455 37.70926927)",501,45.3,31.3,7.3,86.9,10
"12772",2019,43150,"POINT (-82.40773571 39.77342119)",2482,38.3,24.9,6.7,87.8,6.3
"12773",2019,41132,"POINT (-82.82461516 38.26325646)",425,42.2,27.2,8.6,89.7,10.8
"12774",2019,43116,"POINT (-83.0658175 39.7702067)",1448,37.7,23.5,5.6,87.7,4.1
"12775",2019,42275,"POINT (-86.44737466 37.22055096)",883,39.6,27.9,7.6,88.7,8.5
"12776",2019,43223,"POINT (-83.0313633 39.92896072)",27366,41.4,24.8,6.2,83.1,7.8
"12777",2019,43151,"POINT (-83.47642355 39.73295195)",322,38,23.4,7.5,87.2,6.7
"12778",2019,41268,"POINT (-82.785367 37.78990994)",395,38.9,28.2,8.1,90.7,8.6
"12779",2019,41240,"POINT (-82.80201505 37.81804999)",6916,39.6,28.6,8.2,89.2,9.2
"12780",2019,42333,"POINT (-86.76338878 37.3639872)",1111,36.7,27.5,7.3,88.8,8.4
"12781",2019,43064,"POINT (-83.28775231 40.09808586)",12580,36.2,21,7.5,90.1,5.7
"12782",2019,42274,"POINT (-86.60234928 36.94686706)",2373,35.1,25.9,6.9,90.2,7
"12783",2019,42028,"POINT (-88.33791604 37.23924181)",635,40.1,28.3,7.9,88.7,9.6
"12784",2019,42503,"POINT (-84.5003105 37.22047475)",22894,36.7,26.7,8.1,89.8,8.8
"12785",2019,41262,"POINT (-82.60326418 37.8656303)",1474,38.6,28.3,7.4,88.4,8.4
"12786",2019,43077,"POINT (-83.34078742 40.13670169)",258,35.4,20.5,7.3,90.3,5.2
"12787",2019,41142,"POINT (-83.07298973 38.27771425)",91,40.5,27.7,6.5,86.4,7.6
"12788",2019,43314,"POINT (-82.95938524 40.64917197)",3173,36.7,22.9,7.8,89.1,7.3
"12789",2019,43144,"POINT (-82.19211368 39.52847238)",477,38.1,24.6,7.1,86,7.4
"12790",2019,42372,"POINT (-87.267151 37.39619255)",1854,38.4,25.8,8.2,90.5,8.1
"12791",2019,43326,"POINT (-83.61501046 40.63931896)",13611,39.5,23.9,8,87.1,8.3
"12792",2019,42354,"POINT (-86.92976906 37.37780811)",252,36.7,28.9,7.3,86.9,8.9
"12793",2019,42453,"POINT (-87.60400638 37.15776032)",532,36.6,27.2,7.8,89.1,8.9
"12794",2019,41175,"POINT (-82.97231758 38.65133901)",5591,41.6,28.2,8.6,89.9,9.4
"12795",2019,43136,"POINT (-82.8124811 39.80131724)",460,35.5,23.1,8,90.4,5.7
"12796",2019,42733,"POINT (-85.17316632 37.3433717)",1454,38.3,27.3,7.8,89,8.9
"12797",2019,42123,"POINT (-85.98925728 36.82162067)",840,38.3,27.9,8,90,8.8
"12798",2019,41397,"POINT (-83.676728 37.68749952)",64,43.2,32.2,5.9,83.2,9.2
"12799",2019,41121,"POINT (-82.83394225 38.44574333)",1852,42.1,28,7.6,89.8,8.2
"12800",2019,43227,"POINT (-82.88941311 39.94485472)",21340,45.3,20.3,6.8,88.3,8
"12801",2019,42376,"POINT (-87.08755106 37.61686343)",5799,37.2,25.6,7.5,90.8,7.6
"12802",2019,41554,"POINT (-82.29922794 37.44862058)",1102,42.4,29.1,7.7,88.2,9.3
"12803",2019,41238,"POINT (-82.95473876 37.84853044)",860,42.1,29.5,7.8,88.5,10.1
"12804",2019,42757,"POINT (-85.72062361 37.39961774)",2974,39.7,27.5,7.9,89.3,8.9
"12805",2019,42049,"POINT (-88.32654744 36.51786713)",1480,38.7,27,8.1,91,8.3
"12806",2019,43003,"POINT (-82.97541349 40.41033797)",2917,37.7,23.4,7.1,87.9,6.4
"12807",2019,41604,"POINT (-82.66565548 37.38891983)",620,40.9,30.9,7.3,86.7,9.7
"12808",2019,41260,"POINT (-82.7526478 37.82200816)",885,35.5,29.7,5.6,83.1,6.3
"12809",2019,43001,"POINT (-82.61367982 40.0886298)",2400,34.2,21,7.8,91,6.3
"12810",2019,41836,"POINT (-82.90835505 37.23809157)",798,38.7,29.9,7.8,87.9,10.4
"12811",2019,43138,"POINT (-82.41100646 39.52197646)",18437,37.4,23.8,7.8,87.5,7.8
"12812",2019,41071,"POINT (-84.48280914 39.07388921)",20869,38.7,26.7,6.3,87.3,6.8
"12813",2019,41636,"POINT (-82.72917051 37.39937052)",984,40.7,30.8,7.9,88,10.6
"12814",2019,41531,"POINT (-82.23275652 37.59280708)",985,42.7,29.5,7.6,88,9.5
"12815",2019,43320,"POINT (-82.89803854 40.58854338)",1588,39.8,22.3,7.8,88.7,7
"12816",2019,41339,"POINT (-83.29587231 37.53606452)",10957,43.1,29.8,7.6,87.3,10.1
"12817",2019,42035,"POINT (-88.854229 36.89960438)",1068,35.9,26,7.8,89.7,7.7
"12818",2019,41093,"POINT (-83.56073061 38.39077077)",2869,40.6,27.5,7.7,88.7,9.6
"12819",2019,41745,"POINT (-83.416526 37.33947782)",200,42.1,29.3,7.4,86,10
"12820",2019,44641,"POINT (-81.241705 40.86584437)",20349,35,21.4,8.5,89.9,7.8
"12821",2019,44866,"POINT (-82.19339905 40.92059279)",2259,35.2,23.3,7,86.5,6.8
"12822",2019,43830,"POINT (-82.1354055 40.04778186)",6158,38.2,22.4,7,88.1,6.4
"12823",2019,43523,"POINT (-83.98925407 41.33706523)",62,34.7,21.7,5,85.4,4.4
"12824",2019,44699,"POINT (-81.241982 40.30001763)",937,37.4,22.3,8.9,89.8,8.9
"12825",2019,44288,"POINT (-81.0418505 41.24533628)",4118,39.7,24.4,7.1,86.4,7.2
"12826",2019,44428,"POINT (-80.5555725 41.43353982)",3290,37.8,24,8.4,88.4,9.1
"12827",2019,43560,"POINT (-83.7277035 41.70536639)",32226,30.8,21.8,8.4,91.2,6.1
"12828",2019,44099,"POINT (-80.97472309 41.55009741)",2314,42.1,26.4,6.2,83.5,6.8
"12829",2019,44442,"POINT (-80.54928998 40.96614124)",4006,36.4,21.7,9,90.5,7.9
"12830",2019,43717,"POINT (-81.5556731 39.78972419)",164,39,24.7,6.8,85.1,7
"12831",2019,43465,"POINT (-83.50363569 41.57005256)",5059,40.3,22.5,8.4,88.8,7.8
"12832",2019,44024,"POINT (-81.1926072 41.57664437)",23557,36.2,21,8.3,91.1,6.5
"12833",2019,44507,"POINT (-80.65525118 41.07423027)",5863,53,22,6.1,84.9,11
"12834",2019,43521,"POINT (-84.29872492 41.66290937)",2811,37.4,22.3,7.6,88.7,6.9
"12835",2019,43947,"POINT (-80.78559183 39.95599255)",5322,34.2,21.8,9.3,90.5,7.9
"12836",2019,44670,"POINT (-81.18875286 40.76263849)",235,36.1,21.9,8.2,89.7,7.6
"12837",2019,44049,"POINT (-82.30533658 41.26630148)",238,36.3,21.1,7.4,88.7,6.3
"12838",2019,43822,"POINT (-82.1593005 40.16740244)",4626,38,22.6,7.3,88.2,6.8
"12839",2019,44846,"POINT (-82.604684 41.31504238)",3301,38.6,21.4,8.2,90.6,6.8
"12840",2019,44142,"POINT (-81.82518646 41.40225837)",19201,34.5,23.7,8.6,89,8
"12841",2019,43528,"POINT (-83.74900452 41.62860382)",16430,33.3,22.4,7.9,90,6.4
"12842",2019,43748,"POINT (-82.30932648 39.70026068)",2755,35,25.3,6.9,85.4,7.6
"12843",2019,43725,"POINT (-81.58737215 40.0451788)",20357,38.6,24.1,8.2,87.6,9
"12844",2019,44118,"POINT (-81.55626313 41.50185004)",40438,34.3,20.4,6.5,89.5,5.6
"12845",2019,43740,"POINT (-82.2180485 39.95230758)",256,35.3,21.3,8.7,90,7.7
"12846",2019,43529,"POINT (-83.78158533 41.18760522)",256,41.3,22,6.8,87.4,6.3
"12847",2019,43761,"POINT (-82.14690385 39.66795666)",111,33.9,24.5,6.9,86.3,7
"12848",2019,44030,"POINT (-80.567788 41.88749296)",16652,42.7,23.5,7.5,86.7,8.1
"12849",2019,43518,"POINT (-84.7539043 41.58903656)",2726,36.9,23.1,7.7,88.8,7
"12850",2019,44048,"POINT (-80.64557554 41.84623417)",2565,41.9,23.6,8.9,88.7,9.4
"12851",2019,44867,"POINT (-82.98828501 41.14704625)",2351,37.2,22,7.1,88.5,6.1
"12852",2019,44251,"POINT (-81.92740155 41.02913829)",850,34.7,20.8,9.7,92.5,7.8
"12853",2019,43917,"POINT (-80.80313773 40.22514941)",3136,37.6,22.8,9,89.6,8.7
"12854",2019,44659,"POINT (-81.70255512 40.69492184)",163,41,27.5,6.9,80.8,8.7
"12855",2019,44021,"POINT (-81.1469119 41.44175503)",6444,37.3,22.5,7.7,88,7.2
"12856",2019,44321,"POINT (-81.646552 41.09093781)",15200,30.4,17.8,7.5,91.3,5.1
"12857",2019,43358,"POINT (-83.53265059 40.41958036)",2521,38.1,23,7.1,88.2,6.2
"12858",2019,44405,"POINT (-80.59187557 41.07769876)",8229,45.1,22.5,8.4,87.2,11.8
"12859",2019,44720,"POINT (-81.43165402 40.90138459)",39010,32.9,20.2,8.2,90.6,6.7
"12860",2019,43940,"POINT (-80.82616825 40.02965588)",377,36.2,23.4,7.9,87.8,7.5
"12861",2019,44147,"POINT (-81.67827462 41.31951841)",19480,29.5,21,7.8,91.6,5.3
"12862",2019,44065,"POINT (-81.2429797 41.46337696)",4433,35.6,20.6,8.5,91.3,6.6
"12863",2019,43554,"POINT (-84.55811627 41.66031634)",2408,38.2,24.1,7.4,87.3,7.2
"12864",2019,44308,"POINT (-81.51701354 41.08165844)",1392,45.9,21.1,4.6,81.7,8.7
"12865",2019,44124,"POINT (-81.46671534 41.50056915)",38282,29.9,20.2,9.3,91.6,7
"12866",2019,43555,"POINT (-84.25432196 41.43412937)",200,33.2,19.8,8.4,89.5,6.6
"12867",2019,44830,"POINT (-83.39990706 41.1670444)",18962,40,22.4,8,87.8,8.5
"12868",2019,44215,"POINT (-81.89777692 41.07037272)",2162,35.9,23.1,6.8,88.4,5.7
"12869",2019,43435,"POINT (-83.27304175 41.33920667)",1532,37.3,21.5,7.6,89.7,6.7
"12870",2019,44146,"POINT (-81.53021064 41.38161297)",29761,39.7,19.9,7.8,91.1,7.6
"12871",2019,44053,"POINT (-82.2375935 41.42684665)",18256,40.1,20.7,8.1,89.3,8.1
"12872",2019,43534,"POINT (-83.93004456 41.35557393)",1784,36.1,21.5,7,88.8,6.1
"12873",2019,44875,"POINT (-82.65267205 40.88812511)",13818,38.5,22.7,8.4,88,8.1
"12874",2019,44709,"POINT (-81.38617612 40.84233832)",18905,34.9,21.7,7.8,87.9,7.4
"12875",2019,44815,"POINT (-83.247276 41.24848437)",637,37.1,21.2,8.1,89.1,7.1
"12876",2019,43615,"POINT (-83.67318595 41.65072402)",39441,36.7,23.5,7.2,87.1,7.1
"12877",2019,43968,"POINT (-80.68564601 40.63220412)",7182,40.9,25.7,8.3,87,9.6
"12878",2019,44082,"POINT (-80.566016 41.7622968)",1619,44.7,25.6,7.6,86,9.5
"12879",2019,44119,"POINT (-81.54703444 41.58725917)",12482,41.1,21.8,7.5,89.9,8.2
"12880",2019,43930,"POINT (-80.7658953 40.56755482)",882,38.4,24.1,7.9,88,8.1
"12881",2019,44310,"POINT (-81.4969085 41.10662108)",22786,39.9,21.7,6.5,84.8,7.7
"12882",2019,43438,"POINT (-82.70290817 41.60333501)",312,37,18.1,11.5,95.7,8.4
"12883",2019,43343,"POINT (-83.9775021 40.30907418)",1505,38.6,24.4,6.8,87.1,6.5
"12884",2019,43537,"POINT (-83.683905 41.57020321)",27276,31.8,22.6,8,90.3,6
"12885",2019,44304,"POINT (-81.50793625 41.08331017)",5916,33,24.9,1.9,67.4,3.1
"12886",2019,43432,"POINT (-83.25211746 41.5630986)",1366,34.6,23.1,7.5,89.4,6.5
"12887",2019,43953,"POINT (-80.70802174 40.3578086)",11553,36.3,21.9,9.6,90.5,8.7
"12888",2019,43840,"POINT (-81.560795 40.41833192)",1248,37.9,23.1,7.8,88.4,7.2
"12889",2019,44680,"POINT (-81.54250165 40.60259395)",4138,38.3,22.8,8.4,88.6,7.9
"12890",2019,43935,"POINT (-80.75148573 40.12596749)",8943,37.8,23.8,8.3,87.8,8.7
"12891",2019,44682,"POINT (-81.40528901 40.39726216)",803,36.9,22.5,8.2,88.6,7.3
"12892",2019,43952,"POINT (-80.66166956 40.39801552)",19050,39.9,23.9,7.5,84.8,8.6
"12893",2019,44217,"POINT (-81.91161727 40.95516108)",4142,37.9,22.1,7.8,88.4,6.8
"12894",2019,44484,"POINT (-80.7300715 41.23888996)",22991,36.8,22.3,8.5,89.4,8.3
"12895",2019,44811,"POINT (-82.8458745 41.25911114)",12867,36.2,22,7.6,88.1,6.9
"12896",2019,44671,"POINT (-81.36566927 40.64603348)",380,38.8,23.2,8.4,88.3,8.3
"12897",2019,44276,"POINT (-81.8567355 40.9257469)",1906,38.3,22.1,7.3,87.7,6.6
"12898",2019,43464,"POINT (-82.920554 41.39275536)",1460,37.7,21.5,7.3,89.1,6.5
"12899",2019,44514,"POINT (-80.60557911 40.99954924)",22472,34.5,20.4,9.5,91.7,7.8
"12900",2019,44856,"POINT (-82.85675522 40.79397419)",128,38,22.8,7.7,88.7,7
"12901",2019,44666,"POINT (-81.63285614 40.84411955)",2928,35.2,21.3,7.5,90.1,6.4
"12902",2019,44890,"POINT (-82.71911629 41.07849128)",11162,37.2,22.6,7.3,86.8,7.7
"12903",2019,44611,"POINT (-82.08583814 40.60457516)",2025,37,22.8,7.6,87.1,7.8
"12904",2019,43728,"POINT (-81.89470561 39.49210568)",1250,44.4,23.9,7.7,87.2,9.9
"12905",2019,44851,"POINT (-82.41563532 41.10571134)",5308,37.4,23.1,7.5,87.3,7.8
"12906",2019,43614,"POINT (-83.62883058 41.60324909)",29290,34.8,22.9,8.1,88.6,7.5
"12907",2019,44838,"POINT (-82.25980862 40.77228952)",266,34,21.7,8.2,89.3,7.7
"12908",2019,43766,"POINT (-82.292482 39.62117616)",1648,36.1,25.5,7.2,86.1,8
"12909",2019,44011,"POINT (-82.01873952 41.44852347)",21193,34,19.4,7.5,91.7,5.1
"12910",2019,44607,"POINT (-81.01988925 40.67563891)",234,38.1,24.4,7,85.3,6.9
"12911",2019,43811,"POINT (-81.92624906 40.18322944)",829,38.2,22.8,8.1,88.5,7.9
"12912",2019,44640,"POINT (-81.14861671 40.98446652)",151,35,20.8,8.9,90.4,8.6
"12913",2019,43620,"POINT (-83.55427141 41.66518398)",5858,46.8,21.9,6.7,87.3,9.8
"12914",2019,44255,"POINT (-81.2297403 41.286498)",7987,38,23.3,7.3,88.2,6.5
"12915",2019,43945,"POINT (-80.84306484 40.63157751)",3191,38.2,24.3,8,87.9,8
"12916",2019,43443,"POINT (-83.4734855 41.45893021)",1834,39.3,22.6,7.4,88.4,6.4
"12917",2019,43908,"POINT (-80.87440371 40.50878113)",1574,38.8,24.4,7.5,86.6,7.6
"12918",2019,44814,"POINT (-82.47252069 41.32186448)",2929,39.6,21.9,7.8,89.9,6.7
"12919",2019,44429,"POINT (-80.98163863 41.09717622)",2576,37.7,22.5,8.2,89.5,7.8
"12920",2019,44032,"POINT (-80.66993481 41.66600298)",1557,45.2,25.5,7.2,86.3,8.9
"12921",2019,43736,"POINT (-81.235306 40.05746513)",55,37.4,23.9,8,87.5,9
"12922",2019,44086,"POINT (-81.05794271 41.67511945)",2391,37.5,22.1,7.5,89.6,6.5
"12923",2019,44401,"POINT (-80.94517714 41.0226318)",2892,37.1,22,8.5,90.6,7.9
"12924",2019,44681,"POINT (-81.6612099 40.50208986)",7799,35.8,25.1,7.1,83.3,7
"12925",2019,43778,"POINT (-81.37624475 40.0071481)",1526,37,24.1,7,86.5,7
"12926",2019,43456,"POINT (-82.8239502 41.64788554)",608,35,21.3,9.4,93.3,8.2
"12927",2019,44804,"POINT (-83.5351875 41.1111652)",1202,33.3,21.8,7.4,88.9,6.3
"12928",2019,44906,"POINT (-82.57428151 40.76566764)",16718,38.5,21.7,9.1,88.4,9.2
"12929",2019,43963,"POINT (-80.69678879 40.1716383)",1362,38.9,24,8.7,87.7,9.3
"12930",2019,44253,"POINT (-82.0332316 41.16568239)",3218,36.4,22.7,7.5,89.6,6.5
"12931",2019,44637,"POINT (-82.0419985 40.47203187)",2694,38,23.5,7.4,86.3,7.7
"12932",2019,43570,"POINT (-84.44005611 41.58707318)",3106,38.3,23.6,7.6,88.2,7.2
"12933",2019,44411,"POINT (-81.04878088 41.0349849)",2181,39.6,23.5,7.4,88.1,7
"12934",2019,43731,"POINT (-82.06483881 39.72716498)",5461,37,25.2,7.4,85.6,8.6
