"zcta","year","population","aland10","count_sales_445110","popden_sales_445110","aden_sales_445110"
40409,2017,4188,43.8581,1,0.2387775,0.0228008
40419,2017,3876,92.14793,2,0.5159959,0.0217042
40422,2017,24987,114.9359,11,0.4402289,0.0957055
40434,2017,43,0.0554454,0,0,0
40437,2017,5449,121.1397,4,0.7340796,0.0330197
40440,2017,2233,9.18049,1,0.447828,0.1089267
40442,2017,1711,24.57486,0,0,0
40444,2017,14396,158.526,3,0.2083912,0.0189243
40445,2017,699,45.62331,0,0,0
40447,2017,7667,249.7518,2,0.2608582,0.0080079
40448,2017,48,0.3722307,0,0,0
40456,2017,9728,172.7615,3,0.3083881,0.017365
40460,2017,1160,36.95677,0,0,0
40461,2017,3467,50.89956,0,0,0
40464,2017,1295,33.6425,0,0,0
40468,2017,1957,33.83769,1,0.5109862,0.0295528
40472,2017,1786,52.30168,0,0,0
40475,2017,60296,273.0454,12,0.1990182,0.0439487
40481,2017,262,5.492789,0,0,0
40484,2017,10987,130.9947,5,0.4550833,0.0381695
40486,2017,3007,50.5409,1,0.3325574,0.019786
40489,2017,4275,66.35474,3,0.7017544,0.0452115
40502,2017,26699,7.200354,8,0.2996367,1.111056
40503,2017,29534,8.845683,18,0.609467,2.034891
40504,2017,26888,6.076845,11,0.4091044,1.81015
40505,2017,25750,7.981184,14,0.5436893,1.754126
40506,2017,2531,0.0872691,0,0,0
40507,2017,1892,0.4162668,3,1.585624,7.206917
40508,2017,26686,4.275721,13,0.4871468,3.040423
40509,2017,38800,41.11584,14,0.3608248,0.3405014
40510,2017,2102,21.43786,1,0.4757374,0.0466464
40511,2017,32900,88.55164,10,0.3039514,0.1129285
40513,2017,11242,14.42731,5,0.4447607,0.3465649
40514,2017,15682,2.96268,2,0.1275348,0.6750644
40515,2017,35839,56.26535,9,0.2511231,0.1599564
40516,2017,3134,35.22994,1,0.319081,0.0283849
40517,2017,36445,6.174575,13,0.3567019,2.105408
40601,2017,50573,220.6022,15,0.2966009,0.0679957
40604,2017,158,0.3507835,0,0,0
40701,2017,30668,143.7523,13,0.4238946,0.0904333
40729,2017,5277,65.79378,4,0.7580065,0.060796
40734,2017,3820,40.74565,1,0.2617801,0.0245425
40737,2017,1026,7.228507,0,0,0
40740,2017,3169,16.27375,1,0.315557,0.0614487
40741,2017,22721,209.0572,13,0.5721579,0.0621839
40743,2017,151,1.218558,0,0,0
40744,2017,18708,105.6856,8,0.4276246,0.0756962
40759,2017,2505,47.99752,0,0,0
40763,2017,414,21.04529,1,2.415459,0.0475166
40769,2017,17999,293.7998,10,0.5555864,0.0340368
40771,2017,1309,12.46965,2,1.527884,0.1603894
40801,2017,607,7.036474,0,0,0
40806,2017,2192,23.24143,2,0.9124088,0.0860532
40807,2017,413,0.3071987,0,0,0
40808,2017,40,5.813258,0,0,0
40810,2017,1130,81.09933,2,1.769912,0.0246611
40813,2017,573,12.5084,0,0,0
40815,2017,1381,40.88705,2,1.448226,0.0489152
40816,2017,14,32.00245,0,0,0
40818,2017,57,4.356843,0,0,0
40819,2017,545,14.00694,0,0,0
40820,2017,814,15.67754,0,0,0
40823,2017,3658,57.9772,2,0.5467469,0.0344963
40824,2017,383,4.002039,0,0,0
40826,2017,785,31.28251,0,0,0
40827,2017,839,15.50943,0,0,0
40828,2017,3774,47.34849,4,1.059883,0.08448
40829,2017,323,4.092932,1,3.095975,0.2443236
40830,2017,147,2.751066,0,0,0
40831,2017,5219,51.44542,4,0.7664303,0.0777523
40840,2017,246,17.00894,0,0,0
40843,2017,265,30.04613,0,0,0
40844,2017,79,8.477102,2,25.31646,0.2359297
40845,2017,679,8.71242,0,0,0
40847,2017,375,0.9584805,0,0,0
40849,2017,495,1.016717,0,0,0
40854,2017,994,2.157185,0,0,0
40855,2017,701,13.64485,0,0,0
40856,2017,666,43.01735,0,0,0
40858,2017,325,16.15359,1,3.076923,0.0619057
40862,2017,408,16.55526,1,2.45098,0.0604037
40863,2017,607,25.37214,1,1.647446,0.0394133
40865,2017,449,3.112503,0,0,0
40868,2017,1162,25.30811,1,0.8605852,0.039513
40870,2017,410,7.037327,0,0,0
40873,2017,2401,29.68081,1,0.4164931,0.0336918
40874,2017,470,39.04988,2,4.255319,0.0512166
40902,2017,1307,37.59893,0,0,0
40903,2017,475,8.58088,0,0,0
40906,2017,11651,123.878,5,0.4291477,0.0403623
40913,2017,497,17.67744,0,0,0
40914,2017,160,12.45931,0,0,0
40915,2017,673,9.643549,0,0,0
40921,2017,322,15.39996,0,0,0
40923,2017,601,4.019173,0,0,0
40927,2017,238,11.71904,1,4.201681,0.0853312
40935,2017,2768,76.10062,1,0.3612717,0.0131405
40939,2017,197,6.554703,0,0,0
40940,2017,544,19.11339,0,0,0
40941,2017,319,1.391661,0,0,0
40943,2017,608,6.363222,2,3.289474,0.3143062
40946,2017,171,11.10448,0,0,0
40949,2017,854,3.241695,2,2.34192,0.6169612
40953,2017,768,11.48912,1,1.302083,0.0870389
40958,2017,319,7.020077,0,0,0
40962,2017,18403,371.043,17,0.9237624,0.0458168
40964,2017,27,2.562865,1,37.03704,0.3901884
40965,2017,12791,71.99741,6,0.4690798,0.0833363
40972,2017,1222,56.79869,1,0.8183306,0.017606
40977,2017,9991,133.2267,1,0.1000901,0.007506
40979,2017,25,2.489278,0,0,0
40982,2017,409,6.241129,0,0,0
40983,2017,412,18.89298,0,0,0
40988,2017,473,21.21924,0,0,0
40995,2017,175,2.913915,0,0,0
40997,2017,384,21.10472,0,0,0
41001,2017,16981,51.14465,6,0.3533361,0.1173143
41002,2017,2488,44.16356,1,0.4019293,0.0226431
41003,2017,2399,85.32835,2,0.8336807,0.0234389
41004,2017,4116,114.3154,4,0.9718173,0.0349909
41005,2017,24352,58.36577,3,0.1231932,0.0514
41006,2017,4190,52.84673,2,0.477327,0.0378453
41007,2017,4177,51.74258,2,0.4788125,0.0386529
41008,2017,6951,43.47409,2,0.2877284,0.0460044
41010,2017,3621,88.22998,1,0.2761668,0.011334
41011,2017,26066,7.118848,21,0.8056473,2.949915
41014,2017,6874,1.062405,5,0.7273785,4.706304
41015,2017,20383,25.4574,7,0.3434235,0.2749692
41016,2017,6164,1.606699,4,0.6489293,2.489577
41017,2017,39334,20.9839,10,0.254233,0.4765558
41018,2017,27606,11.41473,9,0.3260161,0.7884552
41030,2017,5722,27.92476,0,0,0
41031,2017,15960,217.4983,6,0.3759398,0.0275864
41033,2017,1967,42.03284,0,0,0
41034,2017,1010,27.97626,0,0,0
41035,2017,10843,106.4679,4,0.3689016,0.03757
41039,2017,2588,74.01246,2,0.7727975,0.0270225
41040,2017,7240,146.1407,3,0.4143647,0.0205282
41041,2017,7406,107.3332,6,0.810154,0.0559007
41042,2017,51545,28.72359,14,0.2716073,0.4874043
41043,2017,1797,48.3685,0,0,0
41044,2017,858,31.38792,0,0,0
41045,2017,1809,34.71927,1,0.5527916,0.0288024
41046,2017,1328,16.91617,0,0,0
41048,2017,15444,21.99289,6,0.3885004,0.2728154
41049,2017,2380,84.49354,2,0.8403361,0.0236704
41051,2017,30302,29.10601,5,0.1650056,0.1717858
41052,2017,75,2.699036,0,0,0
41055,2017,1870,62.98863,1,0.5347593,0.0158759
41056,2017,13980,140.0039,9,0.6437768,0.0642839
41059,2017,2666,13.64944,0,0,0
41062,2017,53,0.127955,0,0,0
41063,2017,3047,36.10765,1,0.3281917,0.027695
41064,2017,1911,85.56482,0,0,0
41071,2017,20871,5.422126,13,0.6228738,2.397584
41073,2017,5795,0.9382769,2,0.3451251,2.131567
41074,2017,5421,1.296215,3,0.5534034,2.314431
41075,2017,16453,6.024242,3,0.1823376,0.497988
41076,2017,17405,20.94319,5,0.2872738,0.2387411
41080,2017,2466,28.41571,0,0,0
41083,2017,1308,34.34141,0,0,0
41085,2017,807,0.373309,0,0,0
41086,2017,2788,64.37711,0,0,0
41091,2017,19374,51.28255,6,0.3096934,0.1169989
41092,2017,3961,38.29126,0,0,0
41093,2017,2562,108.5151,1,0.3903201,0.0092153
41094,2017,15347,45.10609,4,0.2606373,0.0886798
41095,2017,3305,26.81341,4,1.210287,0.1491791
41097,2017,7903,100.3335,4,0.5061369,0.0398671
41098,2017,2181,50.87655,0,0,0
41099,2017,1006,0.230808,0,0,0
41101,2017,19219,9.644103,4,0.2081274,0.4147612
41102,2017,20012,51.16347,6,0.2998201,0.1172712
41121,2017,1251,49.81844,0,0,0
41124,2017,1162,58.06621,1,0.8605852,0.0172217
41129,2017,10493,85.56638,6,0.5718098,0.070121
41132,2017,333,20.25502,0,0,0
41135,2017,106,8.441863,0,0,0
41139,2017,8108,6.088393,3,0.370005,0.4927408
41141,2017,1994,65.1149,1,0.5015045,0.0153575
41142,2017,68,0.5971066,0,0,0
41143,2017,14093,197.7889,5,0.3547861,0.0252795
41144,2017,10002,150.3773,7,0.69986,0.0465496
41146,2017,418,3.214965,0,0,0
41149,2017,540,33.16228,0,0,0
41159,2017,432,23.93091,0,0,0
41164,2017,13685,243.7953,5,0.3653635,0.020509
41166,2017,1336,21.53403,0,0,0
41168,2017,2360,54.60863,4,1.694915,0.0732485
41169,2017,5502,6.367925,5,0.9087605,0.7851851
41171,2017,4825,125.1011,2,0.4145078,0.0159871
41174,2017,1104,10.11722,1,0.9057971,0.0988414
41175,2017,5608,76.80202,3,0.5349501,0.0390615
41179,2017,7718,326.0796,6,0.7774035,0.0184004
41180,2017,1095,71.29923,0,0,0
41183,2017,1463,1.289372,0,0,0
41189,2017,2331,60.59061,2,0.8580009,0.0330084
41201,2017,167,9.950411,0,0,0
41203,2017,917,6.07724,1,1.090513,0.1645484
41204,2017,582,12.144,1,1.718213,0.0823452
41214,2017,315,20.03084,0,0,0
41216,2017,1303,15.88362,0,0,0
41219,2017,1918,45.60131,1,0.5213764,0.0219292
41222,2017,2033,28.89616,1,0.4918839,0.0346067
41224,2017,6495,90.5417,5,0.7698229,0.0552232
41226,2017,274,5.629214,0,0,0
41230,2017,12086,226.1895,5,0.4137018,0.0221054
41231,2017,937,5.767654,0,0,0
41232,2017,617,11.34035,1,1.620746,0.0881807
41234,2017,569,5.022313,0,0,0
41238,2017,651,22.55704,1,1.536098,0.0443321
41240,2017,6960,44.82818,5,0.7183908,0.111537
41250,2017,1256,76.10612,0,0,0
41254,2017,406,9.946528,0,0,0
41255,2017,1247,15.15002,1,0.8019246,0.0660065
41256,2017,2847,22.05947,0,0,0
41257,2017,605,5.953468,0,0,0
41260,2017,862,2.537157,1,1.160093,0.394142
41262,2017,1148,22.22937,0,0,0
41263,2017,404,6.300078,2,4.950495,0.3174564
41264,2017,468,12.02221,0,0,0
41265,2017,1605,30.17474,2,1.246106,0.0662806
41267,2017,741,7.707702,0,0,0
41268,2017,547,0.308596,0,0,0
41271,2017,263,2.998791,0,0,0
41274,2017,702,3.692513,0,0,0
41301,2017,6617,206.4208,4,0.6045036,0.0193779
41311,2017,6491,176.5826,4,0.6162379,0.0226523
41314,2017,4767,224.8293,3,0.6293266,0.0133435
41317,2017,33,23.6426,0,0,0
41332,2017,848,42.17289,0,0,0
41339,2017,10956,352.5887,10,0.9127419,0.0283617
41348,2017,1100,38.52005,0,0,0
41352,2017,683,21.12781,0,0,0
41360,2017,344,17.05379,0,0,0
41365,2017,335,14.13791,0,0,0
41366,2017,38,1.168157,0,0,0
41367,2017,164,5.115469,0,0,0
41385,2017,433,19.80522,0,0,0
41390,2017,19,1.133681,0,0,0
41397,2017,21,2.750905,0,0,0
41408,2017,452,7.037429,0,0,0
41421,2017,386,11.73913,0,0,0
41425,2017,1124,31.12782,0,0,0
41464,2017,594,14.99056,2,3.367003,0.1334173
41465,2017,11648,261.1096,5,0.4292583,0.019149
41472,2017,10387,276.3051,8,0.7701935,0.0289535
41501,2017,23122,200.9606,15,0.6487328,0.0746415
41503,2017,578,1.474039,1,1.730104,0.678408
41512,2017,891,13.24659,0,0,0
41513,2017,347,11.42114,0,0,0
41514,2017,2932,50.58126,3,1.023192,0.0593105
41517,2017,147,1.032367,0,0,0
41519,2017,1267,10.64656,0,0,0
41522,2017,5406,65.08643,2,0.3699593,0.0307284
41524,2017,173,7.757984,0,0,0
41526,2017,27,0.1182419,0,0,0
41527,2017,1053,6.004679,0,0,0
41528,2017,993,7.65409,1,1.007049,0.1306491
41531,2017,856,9.319952,0,0,0
41534,2017,278,1.695539,0,0,0
41535,2017,416,2.355025,0,0,0
41537,2017,5229,55.82066,3,0.5737234,0.0537435
41538,2017,43,0.1878982,0,0,0
41539,2017,1507,36.4762,2,1.32714,0.0548303
41540,2017,275,9.964891,0,0,0
41543,2017,386,5.153049,1,2.590673,0.1940599
41544,2017,816,11.21084,1,1.22549,0.0891994
41547,2017,293,6.75899,0,0,0
41548,2017,964,16.61032,1,1.037344,0.0602035
41553,2017,1818,34.15163,1,0.550055,0.0292812
41554,2017,826,33.64761,1,1.210654,0.0297198
41555,2017,694,8.315764,0,0,0
41557,2017,1540,20.81598,3,1.948052,0.1441201
41558,2017,768,14.63594,0,0,0
41559,2017,219,4.495658,0,0,0
41560,2017,298,6.486634,2,6.71141,0.3083263
41562,2017,2814,27.27496,0,0,0
41563,2017,410,5.641166,0,0,0
41564,2017,957,16.62188,1,1.044932,0.0601617
41566,2017,937,13.66456,0,0,0
41567,2017,223,3.295335,0,0,0
41568,2017,848,27.40417,0,0,0
41571,2017,630,19.07888,1,1.587302,0.052414
41572,2017,3733,45.54403,2,0.5357621,0.0439136
41601,2017,686,4.543447,1,1.457726,0.2200972
41602,2017,905,3.593894,0,0,0
41603,2017,1292,13.0197,2,1.547988,0.1536134
41604,2017,440,5.489866,2,4.545455,0.3643076
41605,2017,880,1.616613,2,2.272727,1.237154
41606,2017,783,10.47456,1,1.277139,0.0954694
41607,2017,573,5.744287,0,0,0
41612,2017,112,0.3552232,0,0,0
41615,2017,750,5.829403,0,0,0
41616,2017,504,13.67693,0,0,0
41619,2017,238,4.98058,0,0,0
41621,2017,206,0.6707456,0,0,0
41622,2017,254,1.512891,0,0,0
41630,2017,1489,18.397,1,0.6715916,0.0543567
41631,2017,1445,11.96425,1,0.6920415,0.0835823
41632,2017,541,31.79568,0,0,0
41635,2017,2807,20.58106,0,0,0
41636,2017,1031,9.796399,1,0.9699321,0.1020783
41640,2017,1102,51.90802,0,0,0
41642,2017,481,9.224018,0,0,0
41643,2017,70,0.8478344,0,0,0
41645,2017,1461,13.11469,0,0,0
41647,2017,1352,18.4912,2,1.47929,0.1081596
41649,2017,2339,23.31234,3,1.282599,0.1286872
41650,2017,473,3.457459,1,2.114165,0.2892297
41653,2017,10776,120.008,8,0.7423905,0.0666622
41655,2017,872,16.56699,1,1.146789,0.060361
41659,2017,388,2.701944,1,2.57732,0.3701038
41660,2017,565,6.746815,1,1.769912,0.1482181
41663,2017,495,1.760513,0,0,0
41666,2017,1197,9.033194,0,0,0
41667,2017,704,7.93429,0,0,0
41669,2017,846,3.476065,0,0,0
41701,2017,17266,147.8884,15,0.8687594,0.1014279
41712,2017,278,5.20504,0,0,0
41713,2017,93,0.1472856,0,0,0
41714,2017,254,28.19046,1,3.937008,0.035473
41719,2017,784,11.77002,1,1.27551,0.0849616
41721,2017,417,38.1139,1,2.398082,0.0262372
41722,2017,1251,23.98625,0,0,0
41723,2017,1298,20.70953,0,0,0
41725,2017,235,1.361186,0,0,0
41727,2017,736,11.14169,1,1.358696,0.089753
41729,2017,117,0.134084,0,0,0
41731,2017,1027,26.81553,0,0,0
41735,2017,195,8.716041,0,0,0
41739,2017,119,2.217859,1,8.403361,0.4508854
41740,2017,1101,17.87386,0,0,0
41745,2017,346,6.353347,0,0,0
41746,2017,432,7.904209,1,2.314815,0.1265149
41749,2017,3764,92.76112,9,2.391073,0.0970234
41751,2017,394,0.7586533,0,0,0
41754,2017,374,4.378426,0,0,0
41759,2017,269,5.125342,0,0,0
41760,2017,3,0.038572,0,0,0
41762,2017,42,5.621571,0,0,0
41763,2017,783,25.26838,1,1.277139,0.0395752
41764,2017,744,19.07906,1,1.344086,0.0524135
41766,2017,182,4.922281,0,0,0
41772,2017,140,31.63266,1,7.142857,0.0316129
41773,2017,1499,16.27152,0,0,0
41774,2017,2265,48.14256,2,0.8830022,0.0415433
41775,2017,15,9.180093,0,0,0
41776,2017,1090,30.09868,0,0,0
41777,2017,1121,38.62233,2,1.784121,0.0517835
41804,2017,558,13.27692,0,0,0
41810,2017,331,2.650915,1,3.021148,0.3772282
41812,2017,245,6.076092,0,0,0
41815,2017,883,6.416437,0,0,0
41817,2017,369,2.836726,0,0,0
41819,2017,262,17.53095,0,0,0
41821,2017,779,24.03058,0,0,0
41822,2017,2018,30.19416,4,1.982161,0.1324759
41824,2017,908,9.377158,3,3.303965,0.3199264
41825,2017,633,6.024837,0,0,0
41826,2017,629,10.12985,2,3.17965,0.1974363
41828,2017,758,18.84184,1,1.319261,0.0530734
41831,2017,895,10.04788,1,1.117318,0.0995234
41832,2017,304,6.401331,0,0,0
41833,2017,575,16.03887,0,0,0
41834,2017,362,12.36937,1,2.762431,0.0808448
41835,2017,945,5.931608,1,1.058201,0.1685884
41836,2017,1162,10.82911,1,0.8605852,0.0923437
41837,2017,1325,13.36047,0,0,0
41838,2017,450,8.028731,0,0,0
41839,2017,1591,29.4607,0,0,0
41840,2017,908,3.783741,1,1.101322,0.2642887
41843,2017,563,14.94756,1,1.776199,0.0669006
41844,2017,1542,13.25871,0,0,0
41845,2017,96,4.802915,0,0,0
41847,2017,491,13.45943,0,0,0
41848,2017,0,3.281005,0,NA,0
41849,2017,92,1.015053,0,0,0
41855,2017,564,8.922568,0,0,0
41858,2017,7891,88.07058,8,1.013813,0.0908362
41859,2017,409,7.460877,0,0,0
41861,2017,92,2.174037,0,0,0
41862,2017,777,20.74637,4,5.148005,0.1928048
42001,2017,28363,73.29441,9,0.3173148,0.1227924
42003,2017,28569,69.59401,12,0.4200357,0.1724286
42020,2017,2195,25.48977,0,0,0
42021,2017,1711,57.66276,2,1.168907,0.0346844
42022,2017,176,0.491593,0,0,0
42023,2017,2355,99.96498,3,1.273885,0.0300105
42024,2017,1356,45.49134,0,0,0
42025,2017,19679,199.1609,8,0.4065247,0.0401685
42027,2017,1989,45.14162,0,0,0
42028,2017,775,27.11265,0,0,0
42029,2017,6290,46.54369,1,0.1589825,0.0214852
42031,2017,2891,150.3692,3,1.037703,0.0199509
42032,2017,244,1.626514,0,0,0
42035,2017,1034,28.11931,0,0,0
42036,2017,1584,26.53405,0,0,0
42037,2017,61,1.020904,0,0,0
42038,2017,5649,87.53802,3,0.5310674,0.0342708
42039,2017,1774,50.95113,0,0,0
42040,2017,809,32.81619,0,0,0
42041,2017,4555,110.1145,6,1.317234,0.0544888
42044,2017,3108,24.29263,1,0.3217503,0.0411647
42045,2017,2290,35.94803,3,1.310044,0.0834538
42047,2017,454,21.75817,0,0,0
42048,2017,1795,26.27195,0,0,0
42049,2017,1596,42.52568,0,0,0
42050,2017,2876,116.601,1,0.3477052,0.0085763
42051,2017,3509,56.12502,3,0.8549444,0.0534521
42053,2017,5309,116.7307,0,0,0
42054,2017,731,29.15415,0,0,0
42055,2017,2361,45.02473,1,0.4235494,0.02221
42056,2017,2083,54.23774,1,0.4800768,0.0184373
42058,2017,2099,16.40338,1,0.4764173,0.060963
42060,2017,10,0.8415726,0,0,0
42061,2017,84,0.3541711,1,11.90476,2.823494
42064,2017,8254,299.618,2,0.2423068,0.0066752
42066,2017,23671,216.8377,9,0.3802121,0.0415057
42069,2017,557,26.20345,0,0,0
42071,2017,31052,212.1387,10,0.3220405,0.047139
42076,2017,1092,42.12772,2,1.831502,0.0474747
42078,2017,1648,85.89659,0,0,0
42079,2017,1555,52.10653,1,0.6430868,0.0191915
42081,2017,2042,116.9445,3,1.469148,0.0256532
42082,2017,1774,28.23903,1,0.5636978,0.035412
42083,2017,223,28.88206,0,0,0
42084,2017,126,0.2699514,0,0,0
42085,2017,934,28.55584,0,0,0
42086,2017,4443,33.48186,1,0.2250731,0.0298669
42087,2017,2180,70.09032,2,0.9174312,0.0285346
42088,2017,2330,63.48638,2,0.8583691,0.0315028
42101,2017,61471,283.144,25,0.4066958,0.0882943
42102,2017,19,0.0223167,0,0,0
42103,2017,20176,70.89239,9,0.4460745,0.126953
42104,2017,32237,56.13017,14,0.4342836,0.2494202
42120,2017,2644,45.16967,0,0,0
42122,2017,4872,37.74332,1,0.2052545,0.0264948
42123,2017,911,23.59965,1,1.097695,0.0423735
42124,2017,0,0.3781824,0,NA,0
42127,2017,6555,88.4927,9,1.372998,0.1017033
42129,2017,7017,203.0401,9,1.282599,0.0443262
42130,2017,259,3.38692,0,0,0
42133,2017,1461,70.96889,1,0.6844627,0.0140907
42134,2017,17115,212.1957,3,0.1752848,0.0141379
42140,2017,1120,41.20547,1,0.8928571,0.0242686
42141,2017,30688,277.601,21,0.6843066,0.0756481
42151,2017,235,27.51556,0,0,0
42153,2017,492,16.2838,0,0,0
42154,2017,486,21.28732,0,0,0
42156,2017,248,5.339437,1,4.032258,0.1872857
42157,2017,483,17.5856,0,0,0
42159,2017,1120,28.3012,0,0,0
42160,2017,1937,40.05439,1,0.5162622,0.0249661
42163,2017,61,0.8835651,1,16.39344,1.131779
42164,2017,16762,252.0818,8,0.47727,0.0317357
42166,2017,3009,71.73768,0,0,0
42167,2017,7953,206.9238,5,0.6286936,0.0241635
42170,2017,1641,32.64349,1,0.6093845,0.030634
42171,2017,7293,101.4351,3,0.4113534,0.0295756
42202,2017,2081,61.25083,0,0,0
42204,2017,423,35.79915,0,0,0
42206,2017,6172,118.4888,2,0.324044,0.0168792
42207,2017,1148,19.31086,0,0,0
42210,2017,4053,143.9841,4,0.9869232,0.0277809
42211,2017,13090,280.8062,4,0.3055768,0.0142447
42214,2017,512,19.42585,0,0,0
42215,2017,1245,58.5672,0,0,0
42217,2017,3283,159.3742,3,0.9137983,0.0188236
42220,2017,6972,177.0437,2,0.2868617,0.0112966
42223,2017,20464,15.14879,1,0.0488663,0.0660119
42232,2017,727,27.11817,0,0,0
42234,2017,2679,59.27406,4,1.493094,0.0674831
42236,2017,902,66.41946,0,0,0
42240,2017,42493,268.7733,12,0.2823994,0.0446473
42254,2017,187,5.077095,0,0,0
42256,2017,4482,191.0182,2,0.4462294,0.0104702
42259,2017,1190,32.73054,1,0.8403361,0.0305525
42261,2017,10874,294.5021,8,0.7356998,0.0271645
42262,2017,8647,36.04047,2,0.2312941,0.0554932
42265,2017,994,51.49291,0,0,0
42266,2017,2182,75.2965,1,0.4582951,0.0132808
42273,2017,540,18.26838,0,0,0
42274,2017,2136,37.71043,0,0,0
42275,2017,642,43.99004,1,1.557632,0.0227324
42276,2017,14195,201.6982,7,0.4931314,0.0347053
42280,2017,418,22.05791,0,0,0
42285,2017,257,8.229342,0,0,0
42286,2017,1305,57.44889,1,0.7662835,0.0174068
42301,2017,42793,171.0262,16,0.3738929,0.0935529
42303,2017,41180,47.92834,15,0.3642545,0.3129672
42320,2017,8750,147.3301,5,0.5714285,0.0339374
42321,2017,249,1.535081,0,0,0
42322,2017,61,0.0603752,0,0,0
42323,2017,1044,2.009862,0,0,0
42324,2017,1003,36.51925,0,0,0
42325,2017,2440,30.29428,0,0,0
42326,2017,543,13.35373,1,1.841621,0.0748855
42327,2017,3726,124.4193,2,0.5367686,0.0160747
42328,2017,1400,64.41827,2,1.428571,0.0310471
42330,2017,9043,86.83684,4,0.4423311,0.0460634
42332,2017,44,0.604568,0,0,0
42333,2017,1446,31.84434,0,0,0
42337,2017,2247,49.45735,0,0,0
42338,2017,21,3.388243,0,0,0
42339,2017,773,29.96073,0,0,0
42343,2017,1528,71.37515,0,0,0
42344,2017,1374,34.80973,0,0,0
42345,2017,10773,152.7145,7,0.6497726,0.0458372
42347,2017,6218,123.7086,5,0.8041171,0.0404176
42348,2017,5169,111.4779,3,0.5803831,0.0269112
42349,2017,1280,61.66227,0,0,0
42350,2017,1566,41.60225,0,0,0
42351,2017,3919,68.6825,1,0.2551671,0.0145598
42352,2017,2124,22.76647,2,0.9416196,0.0878485
42354,2017,284,0.8655928,0,0,0
42355,2017,1939,28.56724,0,0,0
42356,2017,96,0.0248889,0,0,0
42361,2017,465,34.95238,0,0,0
42366,2017,5639,80.5938,2,0.3546728,0.0248158
42367,2017,651,1.055461,0,0,0
42368,2017,1214,42.32696,0,0,0
42369,2017,235,4.287627,0,0,0
42370,2017,0,0.1067329,0,NA,0
42371,2017,438,38.02269,0,0,0
42372,2017,1471,37.24121,1,0.6798096,0.026852
42374,2017,447,4.033677,1,2.237136,0.2479128
42376,2017,6240,99.98733,2,0.3205128,0.0200025
42378,2017,2870,67.00599,0,0,0
42404,2017,2422,88.47184,0,0,0
42406,2017,3512,106.0321,1,0.2847381,0.0094311
42408,2017,6565,128.636,3,0.4569688,0.0233216
42409,2017,2695,86.53136,1,0.3710575,0.0115565
42410,2017,1325,2.629044,0,0,0
42411,2017,1359,86.95346,0,0,0
42413,2017,3378,52.24839,1,0.2960332,0.0191393
42420,2017,38017,188.4747,17,0.4471684,0.0901978
42431,2017,26472,166.6068,12,0.4533091,0.0720259
42436,2017,1180,18.70459,1,0.8474576,0.0534628
42437,2017,8865,173.4769,4,0.4512126,0.0230578
42440,2017,997,0.998737,0,0,0
42441,2017,1507,59.58812,1,0.66357,0.0167819
42442,2017,2960,61.09975,3,1.013514,0.0491
42445,2017,11180,264.9978,5,0.4472272,0.0188681
42450,2017,3983,59.60826,4,1.004268,0.0671048
42451,2017,866,39.53054,0,0,0
42452,2017,2480,53.5675,0,0,0
42453,2017,495,16.3692,0,0,0
42455,2017,3207,76.33201,2,0.6236358,0.0262013
42456,2017,1349,66.84751,1,0.7412899,0.0149594
42458,2017,1236,16.47737,0,0,0
42459,2017,4241,120.8285,2,0.4715869,0.0165524
42461,2017,1003,36.19849,2,1.994018,0.0552509
42462,2017,1171,44.181,0,0,0
42463,2017,73,2.11065,0,0,0
42464,2017,1698,61.04712,0,0,0
42501,2017,18062,199.7789,18,0.9965674,0.0900996
42503,2017,23438,129.3187,11,0.4693233,0.0850612
42516,2017,505,13.4542,0,0,0
42518,2017,2554,25.37953,1,0.3915427,0.0394018
42519,2017,3461,49.30293,1,0.2889338,0.0202828
42528,2017,1623,48.98804,0,0,0
42533,2017,787,1.466711,0,0,0
42539,2017,9556,211.9314,11,1.151109,0.0519036
