zcta,mean_income
62265,99640
25832,99638
19702,99630
6492,99611
2649,99606
56319,99604
17584,99600
49415,99600
68770,99583
50211,99576
78008,99575
80923,99573
25124,99572
5737,99571
10301,99556
3244,99548
33187,99537
2726,99536
17225,99536
98223,99533
97019,99528
45052,99527
15330,99526
32226,99517
6234,99516
81301,99514
19710,99513.23077
19716,99513.23077
19717,99513.23077
19732,99513.23077
19735,99513.23077
19736,99513.23077
58013,99504
58778,99504
1521,99502
61275,99501
1438,99500
64079,99494
8628,99491
70508,99491
92071,99481
57064,99475
45255,99464
48386,99457
50440,99454
96717,99447
92108,99445
84306,99442
11378,99441
5472,99440
50276,99434
24090,99433
48353,99426
99661,99423
91607,99419
1062,99412
1524,99396
44214,99391
8722,99389
80120,99384
7461,99378
54115,99376
99744,99367
89134,99359
4071,99335
76266,99332
80004,99325
93410,99324.82353
89703,99304
10305,99302
5255,99298
94607,99298
98262,99289
12198,99288
34639,99266
92069,99266
1529,99264
22603,99262
60643,99256
10933,99250
60513,99242
52754,99240
68023,99237
13403,99235
94102,99235
70711,99225
68138,99224
94565,99212
95446,99209
94525,99205
2840,99201
55766,99186
23836,99172
4039,99167
45860,99159
39088,99158
44846,99158
30002,99128
18618,99123
1531,99116
93422,99115
55967,99114
55982,99114
60447,99113
12094,99112
95449,99102
8312,99096
21756,99095
80922,99072
7034,99062
76028,99055
58021,99053
8619,99047
35803,99045
18960,99026
75065,99017
68303,99015
35043,99004
46731,99003
35222,98995
1930,98993
29605,98993
15108,98986
76878,98984
98146,98981
81637,98977
18104,98975
94928,98961
8629,98954
75081,98954
57068,98951
21060,98947
13850,98944
28443,98929
49127,98928
1540,98918
95376,98897
49613,98887
2652,98886
44133,98886
11106,98884
28394,98880
11232,98875
73664,98875
81122,98873
22938,98866
52329,98856
68430,98850
92780,98844
47579,98842
16055,98832
78615,98823
47124,98815
10553,98814
19026,98812
3466,98803
3467,98790
55116,98788
80478,98788
12942,98773
22482,98766
4918,98764
63376,98762
7205,98748
52621,98745
97009,98745
66007,98744
89007,98737
75080,98729
13110,98724
1029,98721
12121,98719
7753,98718
98466,98706
92223,98702
55005,98691
77077,98685
77706,98682
32413,98681
68418,98679
44234,98677
12604,98671.5
10941,98671
97031,98664
43412,98660
8314,98656
85742,98653
78374,98650
6389,98649.20588
96818,98645
77560,98638
63026,98630
48028,98629
95949,98622
52227,98620
12137,98616
95603,98616
57449,98615
58418,98615
75707,98610
8234,98608
82933,98607
98043,98605
47032,98601
22711,98598.53571
22719,98598.53571
22730,98598.53571
22731,98598.53571
22732,98598.53571
22742,98592
28465,98592
64074,98580
53037,98568
49690,98562
33579,98559
7735,98555
5091,98554
58059,98551
3042,98537
7204,98524
55033,98522
57110,98517
68152,98508
19030,98506
50216,98498
78944,98496
19533,98494
97461,98491
59471,98486
2747,98479
10304,98456
8091,98450
14222,98445
47981,98431
84339,98429
70433,98427
15026,98417
70611,98417
92806,98413
5360,98412
10925,98407
60961,98407
6403,98404
32233,98404
38119,98403
8723,98394
92264,98393
48383,98376
19970,98373
20658,98364
48871,98346
6382,98334
1346,98329
33157,98313
18049,98301
6412,98289
45112,98288
61771,98288
11424,98287.68182
11425,98287.68182
11430,98287.68182
11451,98287.68182
30078,98286
24595,98277
52749,98273
45248,98270
50612,98267
19090,98255
60948,98254
58029,98250
64048,98249
97381,98246
12996,98240
23125,98238
66842,98235
32563,98233
61816,98231
17569,98228
76041,98213
97006,98207
78623,98203
11722,98198
18336,98194
19547,98193
36041,98190
96704,98187
49464,98182
57032,98180
18844,98174
12525,98171
11103,98170
15005,98170
82334,98168
35759,98165
45050,98160
29438,98154
4351,98142
62467,98138
16828,98131
7065,98129
56578,98120
17361,98118
50265,98116
55803,98108
2891,98096
26330,98096
3269,98088
58216,98088
8026,98086
18337,98084
45230,98082
98359,98060
8084,98047
12084,98044
18371,98038
54932,98033
36528,98024
8828,98022
61088,98012
33173,98009
46307,98009
22940,98008
49230,98003
56021,98001
95608,97993
99741,97988
54021,97975
44627,97966
70461,97961
98338,97946
66027,97944
5036,97935
58653,97923
80222,97921
43504,97912
89704,97911
70455,97906
11421,97905
18951,97905
34756,97905
14903,97886
19129,97886
44089,97886
91501,97883
76433,97882
38654,97880
19529,97879
97327,97876
31322,97874
80205,97874
97495,97870
50556,97868
78215,97865
71225,97860
14005,97857
19363,97852
11429,97848
60008,97843
5772,97842
21648,97841
4947,97834
97388,97830
4607,97826
4925,97826
90026,97820
19033,97819
89139,97819
98388,97808
6269,97807.87097
48144,97800
14174,97798
53590,97798
8880,97795
90073,97781.93651
90079,97781.93651
90089,97781.93651
90090,97781.93651
90095,97781.93651
62675,97766
97080,97765
80512,97762
61065,97742
52039,97737
55057,97737
70605,97737
35114,97736
4847,97724
47846,97719
66618,97717
3855,97712
50161,97710
93402,97709
56549,97707
56468,97706
30092,97702
3820,97684
95709,97683
61864,97681
70037,97678
95616,97677
97405,97674
31329,97659
47031,97656
23085,97655
40071,97651
98087,97649
30518,97640
49117,97638
55112,97633
32311,97632
43905,97630
6376,97629
78618,97620
78101,97613
37938,97601
79562,97601
58249,97589
56320,97577
17922,97576
50254,97573
20602,97570
50001,97570
93426,97564
12858,97563
11210,97562
85748,97557
50562,97554
85305,97550
97042,97548
53226,97540
99573,97540
55426,97512
53137,97480
53120,97476
68064,97476
73638,97472
57564,97469
23235,97461
61010,97457
2703,97454
83223,97454
44720,97453
43948,97441
77043,97439
13456,97438
95403,97436
48108,97435
99723,97428
88126,97425
97835,97425
62249,97421
28649,97420
57017,97407
98220,97399
53182,97389
31807,97384
67001,97384
4853,97382
98358,97373
1060,97371
46240,97368
2135,97365
60630,97355
92595,97353
76935,97350
37419,97343
13027,97339
3607,97333
17202,97331
98467,97330
84038,97307
35147,97306
78722,97305
33101,97304.58065
12074,97291
21627,97283.01754
27526,97269
43040,97269
44624,97261
52403,97254
57479,97247
4675,97243
8884,97243
30214,97240
76017,97234
1330,97224
90042,97223
5738,97213
17019,97211
47030,97202
32736,97200
53508,97199
34747,97198
53517,97198
5474,97194
46228,97191
33956,97188
77861,97168
37363,97164
93446,97164
16877,97146
68349,97138
89123,97135
23035,97129
43046,97129
16851,97128
75069,97128
13328,97127
36305,97125
20714,97124
58052,97117
13337,97115
1360,97112
7851,97105
28605,97105
62260,97104
12721,97101
40516,97094
59065,97092
3038,97088
3449,97088
94850,97085.8
52160,97085
24503,97081
51239,97079
75207,97079
32712,97066
1229,97050
22850,97039
98106,97035
37146,97034
76234,97026
99654,97021
59416,97006
58048,97004
30107,96999
29680,96994
84022,96988
59411,96978
60437,96974
37828,96969
63366,96959
95631,96955
5868,96943
37340,96943
65082,96942
68320,96936
33467,96935
84328,96935
55032,96934
18826,96929
52726,96914
90605,96911
76557,96908
77304,96907
4019,96903
47136,96893
48412,96879
4429,96878
33920,96870
98260,96870
79703,96861
17247,96836
13810,96834
51571,96833
20755,96827
80515,96826
1008,96822
68865,96818
32708,96815
3826,96813
43734,96813
77510,96813
18242,96806
55013,96805
48320,96794
92374,96793
96817,96787
45064,96783
55932,96770
89109,96770
21902,96764.15385
21916,96764.15385
21930,96764.15385
32094,96763
27603,96759
17563,96757
54023,96750
8096,96742
43030,96736.58929
43032,96736.58929
89085,96731
97392,96731
53589,96726
50070,96725
55390,96713
52346,96702
83455,96702
43015,96678
97214,96678
12170,96668
92707,96665
23023,96657
44138,96654
45314,96653
12737,96649
57220,96649
62305,96647
98031,96642
66554,96641
73722,96637
74055,96635
6330,96632
70592,96626
62919,96610
29567,96608
75044,96598
5821,96595
78931,96594
21034,96586
76866,96586
95679,96582.09877
95680,96582.09877
95699,96582.09877
8348,96579
43830,96574
58652,96574
3245,96568
43045,96566
22663,96565
53040,96564
76088,96564
29016,96556
73072,96555
90704,96555
37343,96550
56377,96529
80440,96529
45440,96526
79014,96525
17055,96521
55113,96519
8009,96518
80644,96513
56267,96512
8511,96511
60041,96510
43081,96504
52046,96503
32931,96500
14559,96498
58038,96496
96741,96491
38685,96490
44118,96487
82718,96485
57536,96480
98252,96458
63015,96453
23829,96451
93631,96448
15025,96441
85308,96416
42157,96414
35186,96408
43456,96407
3109,96404
34209,96404
96732,96394
80530,96393
28736,96392
30622,96385
23464,96379
77430,96374
6111,96371
91010,96370
59343,96367
60180,96367
61367,96358
57532,96355
8341,96351
15017,96322
52214,96321
75490,96320
50123,96319
43525,96308
63146,96308
30043,96301
60557,96297
19070,96290
45150,96286
78617,96277
60191,96275
76123,96270
27377,96268
23005,96264
33762,96260
2917,96247
18443,96246
43071,96226
98372,96224
65674,96221
61731,96220
18016,96209.76471
18035,96209.76471
18046,96209.76471
18068,96209.76471
46071,96207
67443,96200
30135,96177
70131,96174
45429,96166
3086,96164
50428,96164
75132,96164
27106,96154
28704,96154
90717,96142
48808,96132
54482,96132
8092,96126
60152,96124
54636,96122
77426,96122
62298,96115
47575,96111
51050,96102
48623,96100
20740,96091
78232,96091
80651,96090
73838,96084
13326,96077
21601,96072
4574,96069
97056,96063
12790,96059
65810,96048
29449,96039
56357,96034
65052,96031
57386,96030
93451,96028
55444,96027
14586,96021
78729,96015
22624,96008
76449,95995
80642,95973
22935,95966
96150,95949
3443,95946
2859,95942
48128,95939
83333,95938
11961,95928
92328,95928
55382,95926
56723,95918
32605,95914
48861,95913
35802,95912
85338,95911
61063,95904
55056,95892
97438,95890
96062,95888
21918,95886
80204,95886
45775,95883
98512,95878
53192,95876.52941
75006,95871
91948,95870.3913
91980,95870.3913
11972,95859
98245,95858
19365,95857
59018,95835
23841,95834
22656,95832
47172,95832
3853,95820
85629,95816
17316,95814
66741,95813
21811,95808
83642,95807
78747,95805
8075,95800
48892,95797
80468,95789
96722,95787
91748,95785
67026,95780
97625,95780
68338,95778
55811,95773
78850,95767
61755,95765
8106,95764
46565,95758
56367,95754
68923,95747
92333,95744
58727,95743
61072,95741
2343,95740
22923,95736
61016,95734
4354,95733
93906,95731
77515,95726
40356,95718
33155,95716
20680,95701
84660,95690
15340,95689
17011,95684
84073,95682
48051,95673
19128,95665
22642,95650
28428,95644
98365,95643
91792,95642
12110,95637
61259,95632
54650,95630
25560,95626
59421,95613
19506,95612
13108,95606
94567,95604
78114,95603
21716,95596
65203,95592
46234,95583
30360,95581
43214,95581
23056,95580
92337,95580
95632,95578
8317,95577
72843,95570
52314,95568
50256,95565
98108,95557
17502,95555
83857,95548
98375,95548
89509,95547
95549,95547
92203,95542
4062,95540
95692,95539
60477,95532
81647,95518
73020,95513
23181,95506
60107,95505
97702,95495
10950,95494
81601,95492
19078,95485
48189,95473
7062,95471
92026,95471
2532,95469
3770,95469
85339,95459
20640,95458
27357,95458
71006,95452
4564,95450
98240,95445
16053,95425
98270,95420
19975,95408
76436,95402
1098,95399
57246,95397
52778,95395
53577,95389
12523,95387
80481,95383
21711,95382
63128,95376
13431,95366
8201,95363
69123,95360
8332,95359
46060,95355
54022,95353
13044,95346
49267,95345
3832,95344
98133,95334
97022,95327
53147,95326
21782,95314
85637,95313
85388,95312
77532,95307
80224,95303
56294,95302
15470,95299
3766,95297
6277,95295
30045,95289
28790,95285
30025,95283
64151,95280
46382,95279
70778,95275
48642,95272
17762,95264
15360,95263
89002,95263
76061,95252.18966
18974,95252
72116,95247
29355,95246
27314,95244
18301,95242
72039,95241
89316,95237
77536,95233
99901,95227
48083,95226
44224,95223
48158,95213
56244,95211
97109,95211
8012,95210
19564,95185
55448,95184
5142,95180
27572,95179
19945,95178
27282,95177
75402,95173
18414,95167
80455,95167
70632,95166
22843,95151
74856,95151
56310,95147
45209,95141
64070,95137
59007,95135
61438,95128
34737,95110
56245,95106
8212,95076
55046,95075
60538,95043
10027,95040
98524,95035
23236,95027
52054,95024
54208,95022
69168,95022
16410,95018
64466,95018
60150,95017
32776,95013
2827,95011
42366,95011
30541,95010
43084,95006
28589,95004
15201,95003
91306,94998
97502,94996
50009,94989
98229,94968
34239,94963
46157,94963
10703,94962
61877,94954
20609,94951
76273,94948
14568,94947
1226,94943
99579,94943
95678,94941
